Code,Description,Unit_Cost,Unit_Price,Unit_Profit,Predicted_Amount_Sold,Margin%,Total_Cost,Total_Sale,Total_Profit,Month,Year
78762,Nectar Del Valle Goiaba Lata 290Ml,2.26,3.16,0.9,2.23,28.44,5.03,7.03,2.0,4,2025
78849,Insecticide Raid Aero Citronela 420Ml,12.03,20.18,8.15,5.13,40.39,61.69,103.49,41.8,4,2025
78865,Elgin Battery Appliance 9V Un,7.99,13.73,5.74,2.96,41.79,23.66,40.65,16.99,4,2025
78890,Soap Liquido Ariel Concentrated Expert Sache 900Ml,10.9,18.57,7.67,3.01,41.29,32.82,55.9,23.08,4,2025
78898,Diffuser Aromas Tropical 100Ml,8.9,15.79,6.89,1.98,43.62,17.66,31.32,13.66,4,2025
78936,Mortadela Chicken Super Chicken 400G,3.5,6.6,3.1,16.06,46.98,56.19,105.99,49.79,4,2025
78946,Tilapia File Cong Frrico 400G,14.08,22.87,8.79,13.13,38.44,184.81,300.22,115.4,4,2025
79004,Green Pepper Kg,5.77,11.53,5.76,55.5,49.95,320.25,639.86,319.61,4,2025
79008,Soap Powder Amacitel Al Charms 1.6Kg,6.6,9.55,2.95,68.91,30.87,454.81,657.91,203.1,4,2025
79017,Baby Campari 998Ml,32.12,45.7,13.58,4.56,29.72,146.45,208.38,61.93,4,2025
79116,Soap Powder Omo Lavender 800G,8.71,12.13,3.42,32.63,28.17,284.22,395.69,111.47,4,2025
79117,Soap Powder Omo Lavender 1.6Kg,16.49,22.46,5.97,12.86,26.59,212.08,288.9,76.82,4,2025
79122,Filezinho Sassami Cong Super Chicken Iqf,15.85,22.87,7.02,13.06,30.69,207.0,298.66,91.66,4,2025
79254,Sliced ​​Mozzarella Cheese 150G,5.98,10.54,4.56,94.21,43.29,563.38,993.44,430.06,4,2025
79258,Mozzarella Cheese Zer Lact Fat Itambe 15,6.75,11.43,4.68,45.44,40.95,306.7,519.4,212.69,4,2025
79262,Crem Crem Itambe Zer Lact 200G,7.36,11.51,4.15,21.71,36.03,159.78,249.78,90.0,4,2025
79430,Fresh Tambaqui Fish Without Scale Kg,16.87,21.19,4.32,360.02,20.4,6073.47,7629.99,1556.52,4,2025
79463,Soap Powder Tixan Ype First 10%Des Ct 2.2Kg,12.05,15.45,3.4,1259.07,22.03,15171.84,19458.57,4286.72,4,2025
79477,Jilo Promota Kg,4.84,0.99,-3.85,16.09,-389.02,77.89,15.93,-61.96,4,2025
79537,Grold Cheese Good Good Cheese 200G,5.25,9.78,4.53,39.11,46.31,205.31,382.4,177.09,4,2025
79538,Grated Cheese Good Cheese 500G,13.35,24.91,11.56,12.34,46.41,164.73,307.38,142.66,4,2025
79548,Elgin Empress Battery Aa Peq C/2,3.4,6.62,3.22,3.61,48.65,12.27,23.9,11.63,4,2025
79552,Juice Del Valle Fruct Citrus 1.5Lt,3.65,4.65,1.0,90.09,21.56,328.85,419.23,90.39,4,2025
79596,Baden Beer Pilsen Cristal Sleek Lt35,3.8,5.18,1.38,2.97,26.69,11.28,15.39,4.11,4,2025
79621,Sadia Sádia 1Kg,9.92,15.27,5.35,12.63,35.02,125.3,192.82,67.53,4,2025
79694,Middle Of The Asa Conga Qualitti Iqf 1Kg,16.54,25.51,8.97,20.59,35.15,340.53,525.1,184.57,4,2025
79723,Beer Imperio Gold Long Neck 330Ml,4.1,5.17,1.07,24.08,20.68,98.71,124.44,25.74,4,2025
79724,Hortmix 300G Parsley Potato,8.5,14.49,5.99,5.97,41.34,50.71,86.45,35.74,4,2025
79726,Culinario Goianinho Trad 400G Cuinio Culing,8.15,13.97,5.82,45.83,41.66,373.5,640.22,266.72,4,2025
79743,Softener Mon Bijou + Maciez Rs 1.7Lt,5.6,9.06,3.46,5.69,38.21,31.86,51.55,19.7,4,2025
79803,Soap Barra Estrela Economico 900G,4.62,6.52,1.9,64.56,29.1,298.27,420.7,122.42,4,2025
79856,Softener Mon Bijou + Care Bco 1.7Lt,5.71,9.06,3.35,13.8,36.99,78.79,125.04,46.25,4,2025
79979,Sponge Condor Clean Multiuso Unit,0.39,0.72,0.33,228.35,45.74,89.06,164.13,75.07,4,2025
80052,Odoriz Aer Pure House Aquamarine 400Ml,6.3,11.05,4.75,2.81,42.99,17.69,31.03,13.34,4,2025
80107,Cha Leao Ice Tea Lima Pt 200Ml,1.28,2.27,0.99,11.98,43.56,15.33,27.16,11.83,4,2025
80109,Cool Bacon In Cubes 250G,6.71,10.52,3.81,25.81,36.24,173.21,271.66,98.45,4,2025
80119,Soap Powder Bright Clean Cx 1.6Kg,11.03,13.61,2.58,411.99,18.98,4544.21,5608.76,1064.54,4,2025
80120,Soap Powder Omo Expert 360G,5.7,7.34,1.64,10.71,22.32,61.02,78.56,17.53,4,2025
80193,Repellent Baruel Spray Family 200Ml,13.34,21.35,8.01,2.31,37.52,30.81,49.31,18.5,4,2025
80208,Softener Inf Vida Soft Gli/ Camc,5.63,8.84,3.21,15.6,36.33,87.83,137.95,50.12,4,2025
80211,Conci Coala Tutti F 120Ml,7.45,13.23,5.78,3.72,43.69,27.73,49.24,21.51,4,2025
80239,Kellcid Gel Kills Antosil 10G Ants,7.36,14.94,7.58,2.0,50.74,14.75,29.94,15.19,4,2025
80244,Cleans Aromasil Gtl 500Ml Grills,8.04,16.9,8.86,2.11,52.43,17.0,35.73,18.73,4,2025
80246,Clean Box Aromasil Gtl 500Ml,6.2,12.97,6.77,3.05,52.18,18.92,39.56,20.64,4,2025
80249,Creamy Saponace Aromasil Chlorine 300G,4.15,8.74,4.59,1.38,52.52,5.73,12.07,6.34,4,2025
80250,Neutral Odors Pink Pink Aromasil 3,9.87,20.2,10.33,2.51,51.13,24.82,50.78,25.96,4,2025
80253,Odor Environment/Fabric Flower Flower Lav 2,13.14,27.54,14.4,143.17,52.29,1881.29,3943.17,2061.89,4,2025
80255,Odor Ambient/Fabric Fabric Algodao,13.14,27.54,14.4,1.08,52.29,14.18,29.73,15.54,4,2025
80257,Diffuser Aromasil Lirio White And Rosemary 1,9.11,19.83,10.72,1.13,54.06,10.29,22.41,12.11,4,2025
80264,Essence Concentrated Aromasil Eucalyptus 140Ml,4.14,8.77,4.63,3.0,52.78,12.4,26.27,13.86,4,2025
80267,Concentrated Aromasil Lir White Alec 1 Essence,4.14,8.77,4.63,1.64,52.78,6.79,14.38,7.59,4,2025
80268,Concentrated Aromasil Citronella 140Ml Essence,4.14,8.77,4.63,3.8,52.78,15.72,33.3,17.57,4,2025
80270,Concentrated Aromasil Capim Lemon 140M Essence,4.14,8.77,4.63,1.59,52.78,6.58,13.93,7.35,4,2025
80272,Concentrated Aromasil Flor Algodao Essence 14,4.14,8.77,4.63,3.04,52.78,12.58,26.65,14.07,4,2025
80273,Sanit Citrus Aromasil 37G Sanit Adhesive Gel,7.84,16.48,8.64,2.05,52.43,16.09,33.83,17.74,4,2025
80276,Zero Odor Aromasil Strong 60Ml,6.93,14.61,7.68,1.06,52.57,7.31,15.42,8.11,4,2025
80278,Floral Adhesive Sanit Pad Aromasil 1,0.84,1.85,1.01,14.51,54.54,12.18,26.8,14.62,4,2025
80279,Lav Aromasil 10G Adhesive Sanit Pad,0.84,1.85,1.01,13.67,54.54,11.49,25.27,13.78,4,2025
80280,Naftaline Aromasil 25G,1.61,3.19,1.58,20.07,49.47,32.31,63.94,31.63,4,2025
80317,Clean Kit Screens Aromasil 100Ml,7.7,16.1,8.4,1.14,52.17,8.81,18.41,9.61,4,2025
80365,Alcohol Liquido Pure House (46) 1Lt,3.82,7.11,3.29,22.73,46.31,86.85,161.75,74.91,4,2025
80366,Alcohol Liquido Pure House (46) 500Ml,2.52,4.59,2.07,14.49,45.08,36.52,66.5,29.98,4,2025
80377,Detergent Clean 500Ml Lavender,1.33,2.29,0.96,133.91,41.87,178.1,306.38,128.28,4,2025
80381,Pure Pilsen 350Ml Cx/12Un Beer,27.0,32.36,5.36,52.85,16.56,1426.9,1710.09,283.19,4,2025
80482,File Thigh/Under C/P Cong Super Chicken Iqf 1,11.96,16.72,4.76,17.69,28.45,211.57,295.7,84.13,4,2025
80502,Isotonic Gatorade Zero Cal Frut Silves,3.33,4.99,1.66,16.8,33.27,55.95,83.84,27.89,4,2025
80572,Corona Corona Beer Sunbrew Long Nek,5.75,6.65,0.9,18.66,13.55,107.3,124.11,16.82,4,2025
80574,Clean Oven Sol 230G,5.46,10.29,4.83,5.45,46.93,29.75,56.05,26.31,4,2025
80584,Softener Ype Concur Blue 10%Des 500Ml,4.54,7.35,2.81,10.53,38.21,47.81,77.37,29.56,4,2025
80587,Lava Clothes Powder Tixan Ype Softness Ct 2.2Kg,13.39,16.11,2.72,361.3,16.89,4837.83,5820.99,983.17,4,2025
80591,Strap Gel Ype Clothes Bca Fr 462G,4.81,8.17,3.36,3.2,41.13,15.41,26.17,10.76,4,2025
80603,Coconut Water Refresh 180Ml,0.95,1.69,0.74,19.78,43.67,18.79,33.35,14.56,4,2025
80626,Congel Congel Congress Veg And Such 300G,5.18,8.36,3.18,12.82,38.05,66.41,107.2,40.79,4,2025
80628,Pizza Corder Crushing With Bacon 460G,11.42,17.79,6.37,10.38,35.8,118.49,184.57,66.07,4,2025
80629,Pizza Calabresa Moida 460G,11.42,19.57,8.15,4.69,41.64,53.54,91.74,38.2,4,2025
80650,Potato Toothpick Pre Fry Conga 1.05Kg,10.53,15.42,4.89,58.92,31.73,620.4,908.75,288.35,4,2025
80704,Petit Suisse Chocolate 320G Fruit,3.51,5.53,2.02,118.0,36.48,414.18,652.05,237.87,4,2025
80778,Wax Liquido Easy Gloss Casakm Red 750Ml,7.97,13.73,5.76,2.7,41.94,21.53,37.09,15.55,4,2025
80882,Detergent Limpol Liquido Crystal 5Lt,14.3,23.35,9.05,3.63,38.75,51.94,84.8,32.86,4,2025
80887,Chest Chicken Temp Coz Ill Sadia 4,11.02,21.05,10.03,3.65,47.66,40.23,76.86,36.63,4,2025
80938,Crem Crem Fruitap Trad 380G,9.03,15.35,6.32,65.26,41.18,589.32,1001.91,412.59,4,2025
80956,Alphacel Battery Alcal Ag10 Lr1130 1.5V,0.39,1.1,0.71,11.42,64.7,4.45,12.61,8.16,4,2025
80981,Yogurt Nestle Strawberry Chambinho 165G,2.48,3.55,1.07,9.23,30.2,22.9,32.8,9.91,4,2025
81040,Budweiser Pal Lat269Ml Cx15Un Beer,39.05,44.58,5.53,69.5,12.4,2714.01,3098.19,384.17,4,2025
81075,Baden Ipa Massive Sleek Lt 350M Beer,4.08,5.08,1.0,10.52,19.62,42.92,53.4,10.48,4,2025
81076,Baden Witbier Coent/Laran Sleek Beer,4.45,5.19,0.74,9.52,14.3,42.38,49.45,7.07,4,2025
81206,Salami Duo Hambs Haciendas Fat 8,5.89,7.89,2.0,14.35,25.37,84.51,113.24,28.73,4,2025
81207,Hacienda Hamburg Salame All,5.89,7.72,1.83,19.24,23.73,113.31,148.56,35.25,4,2025
81208,Trio Copa Salame Hamb Ital Haciendas Fa,7.27,9.78,2.51,17.29,25.69,125.71,169.17,43.46,4,2025
81210,Waffle Trad Baked Cong. Mine Oven,10.75,18.68,7.93,2.67,42.46,28.69,49.87,21.17,4,2025
81216,Piracanjuba Sliced ​​Curd Cheese 150G,7.92,13.58,5.66,51.04,41.66,404.25,692.91,288.67,4,2025
81227,Sorv Nestle Trad Chocolate Pot 1.5Lt,15.7,19.07,3.37,31.93,17.69,501.36,609.12,107.75,4,2025
81228,Sorv Nestle Trad Pot 1.5Lt Cream,15.7,19.91,4.21,24.64,21.14,386.87,490.58,103.71,4,2025
81229,Sorv Nestle Trad Flakes Pot 1.5Lt,15.7,19.72,4.02,32.32,20.39,507.5,637.48,129.98,4,2025
81230,Sorv Nestle Trad Napolit Floc Pot 1.5Lt,15.7,20.46,4.76,15.06,23.27,236.38,308.06,71.69,4,2025
81231,Sorv Nestle Trad Napolitano Pot 1.5Lt,15.7,19.62,3.92,75.42,20.0,1184.06,1480.07,296.01,4,2025
81239,Cadence Rouge Biv Hair Planning,57.74,99.98,42.24,1.36,42.25,78.36,135.7,57.33,4,2025
81253,Spaten Long Neck 330Ml Beer,4.32,4.95,0.63,59.47,12.81,256.93,294.68,37.75,4,2025
81255,Mineral Water Lebrinha S/ Gas 1.5Lt,2.45,3.81,1.36,17.16,35.7,42.04,65.38,23.34,4,2025
81260,Steak Chicken Rech,2.36,3.67,1.31,36.22,35.61,85.48,132.76,47.28,4,2025
81266,Spaten Long Neck 330Ml Cx/06Un Beer,25.88,29.94,4.06,3.93,13.57,101.74,117.71,15.97,4,2025
81289,Clean Sponge M/Use Lv4 Pg3,1.21,2.67,1.46,209.38,54.6,253.35,558.04,304.69,4,2025
81330,Acaizinho Acai Food Trad Banan/Guar Pa,14.7,25.71,11.01,2.29,42.83,33.68,58.91,25.23,4,2025
81332,Acaizinho Acai Food W/ Banana And Guarana,1.23,2.21,0.98,59.02,44.25,72.59,130.22,57.62,4,2025
81333,Acaizo Acai Food Zero Cudar 70Ml,1.47,2.56,1.09,20.07,42.69,29.5,51.48,21.98,4,2025
81357,Softener Inf Vida Soft Glic/Fennel 5,3.19,5.5,2.31,4.98,42.04,15.89,27.42,11.53,4,2025
81358,Softener Inf Vida Soft Glic/Fennel 1,5.82,8.82,3.0,5.15,34.02,29.97,45.42,15.45,4,2025
81359,Lava Clothes Liquido Soft Lifeline Fennel 1L,13.72,19.37,5.65,6.45,29.18,88.54,125.02,36.48,4,2025
81360,Lava Clothes Liquido Soft Lifetime Fennel 50,6.54,9.56,3.02,10.23,31.56,66.89,97.73,30.84,4,2025
81361,Essence Concentrated Coola Bambu 120Ml,7.9,12.49,4.59,2.4,36.73,18.99,30.01,11.02,4,2025
81448,Conci Coala Lima Lima 120Ml,7.81,13.97,6.16,2.01,44.08,15.7,28.07,12.37,4,2025
81450,About Chandelle Pudim 100G,3.26,5.34,2.08,3.17,38.98,10.33,16.92,6.6,4,2025
81498,Sadia Cattle Hamburger 113G,2.47,3.92,1.45,13.27,36.91,32.79,51.97,19.18,4,2025
81499,Sadia Bolonhessa 350G Mini Lasagna,6.36,10.12,3.76,13.66,37.14,86.9,138.24,51.34,4,2025
81500,Mini Sadia Lasagna 4 Cheeses 350G,6.99,11.12,4.13,3.52,37.14,24.63,39.19,14.55,4,2025
81547,Seq Bisc Casadinho Kg,23.91,48.39,24.48,0.43,50.59,10.19,20.62,10.43,4,2025
81609,Piramutaba File Fish Prime Pescados K,24.2,35.19,10.99,18.85,31.23,456.29,663.5,207.21,4,2025
81679,"Washing Clothes Powder Tixan Ype Spring Ct 1,",8.66,14.86,6.2,163.13,41.74,1412.74,2424.9,1012.15,4,2025
81680,Tira Manch Gel Tixan Ype Rou Col Fr 462G,4.81,7.05,2.24,1.62,31.82,7.79,11.42,3.63,4,2025
81715,Multipurpose Veja Power Fusion Coconut 500Ml,4.72,7.33,2.61,5.79,35.6,27.33,42.44,15.11,4,2025
81716,Multipurpose Veja From Jojo Roxo 500Ml,4.64,7.33,2.69,5.11,36.71,23.7,37.45,13.75,4,2025
81717,Multipurpose Veja From Jojo Red 500Ml,4.64,7.33,2.69,6.54,36.71,30.35,47.95,17.6,4,2025
81718,Soap Liquido Omo Clothing Coconut 450Ml,6.09,9.55,3.46,2.79,36.24,16.99,26.65,9.66,4,2025
81719,Soap Liquido Omo Clothing Delic Coconut 900Ml,11.73,17.92,6.19,2.25,34.56,26.42,40.37,13.95,4,2025
81720,Clean Veja Bath Antibac Lav 20%D 500Ml,6.76,11.39,4.63,12.52,40.67,84.64,142.66,58.02,4,2025
81725,Cha Leao Ice Tea Peusego Pt 200Ml,1.25,2.2,0.95,5.61,43.12,7.01,12.33,5.32,4,2025
81881,Chicken Heart Qualitti Tray 1Kg,21.11,35.19,14.08,5.81,40.01,122.67,204.48,81.81,4,2025
81895,White Eggs Jatai Extra Large Type Ca,13.7,19.58,5.88,60.13,30.02,823.83,1177.23,353.41,4,2025
81941,Key Kym Kg,1.14,2.46,1.32,28.75,53.61,32.77,70.65,37.87,4,2025
81943,Onion Purple Tray Kg,5.46,9.74,4.28,11.5,43.94,62.79,112.0,49.21,4,2025
81990,Red Eggs Emb 12X1,9.86,13.92,4.06,86.49,29.19,852.82,1204.38,351.56,4,2025
82032,Odoriz Tissues Tropical Lavender Aromas,7.54,14.07,6.53,3.5,46.4,26.37,49.2,22.83,4,2025
82034,Perfume Environment Cap Lima Tropical Arom,6.44,12.31,5.87,6.61,47.68,42.54,81.31,38.77,4,2025
82052,Chicken With Super Chicken Pouch 27 Cheese,5.26,8.83,3.57,66.73,40.46,351.01,589.54,238.53,4,2025
82053,Chicken Trad Super Chicken Pouch 900G,10.25,19.1,8.85,44.64,46.34,457.56,852.71,395.14,4,2025
82150,Cab Britania Bcr03 18W 9Ac 22,36.34,73.52,37.18,1.06,50.57,38.52,77.93,39.41,4,2025
82158,Linguiça De Cost Bov Cong Maturatta 300G,7.09,12.11,5.02,9.68,41.46,68.66,117.29,48.63,4,2025
82235,Softener Mon Bijou +Perfume Fresh Fresh Home,5.62,9.06,3.44,11.99,38.0,67.37,108.66,41.29,4,2025
82254,Chandelle Chocolate Chocolate 90G,2.33,4.03,1.7,19.14,42.15,44.61,77.11,32.5,4,2025
82256,Baby Champ Silver Rain Without Alcohol 660M,8.48,13.25,4.77,4.84,36.0,41.08,64.19,23.11,4,2025
82268,Softener Inf Vida Soft Glic/Lavender 5,3.21,5.5,2.29,5.93,41.66,19.04,32.63,13.59,4,2025
82269,Softener Inf Vida Soft Glic/Lav 1L,5.94,8.82,2.88,10.88,32.62,64.66,95.96,31.3,4,2025
82270,Lava Clothes Liquido Life Soft Lavender 500M,6.53,9.54,3.01,9.84,31.56,64.26,93.89,29.63,4,2025
82271,Lava Clothes Life Soft Lavanda 1Lt,12.32,17.64,5.32,3.7,30.14,45.61,65.29,19.68,4,2025
82273,Cleans Glass House Perfume Squeeze 500Ml,6.36,10.27,3.91,3.33,38.1,21.15,34.17,13.02,4,2025
82285,Alklin Embal Econom 4X1 Multipurbing Sponge,1.67,3.3,1.63,120.03,49.4,200.45,396.14,195.69,4,2025
82286,Alklin Antisco Und Multipurpose Sponge,0.98,1.67,0.69,21.98,41.48,21.54,36.81,15.27,4,2025
82315,Cadence Sandwich Stainless Steel Pto 220,40.82,58.7,17.88,28.63,30.46,1168.51,1680.34,511.83,4,2025
82325,File Of Painted Cong Skin 500G,29.21,40.5,11.29,16.32,27.87,476.62,660.78,184.16,4,2025
82326,Salmao File Cong Skin 500G,47.66,67.5,19.84,4.55,29.39,216.73,306.94,90.21,4,2025
82363,Baby Absolut Sprite Lata 269Ml,4.25,6.08,1.83,2.78,30.14,11.8,16.89,5.09,4,2025
82439,Salg Kipao Mini Drumstick Chicken 1Kg,13.36,18.31,4.95,10.71,27.04,143.12,196.16,53.04,4,2025
82488,Tambaqui Congaqui Friecer Flap Fish 1,6.96,11.89,4.93,46.98,41.44,326.96,558.34,231.38,4,2025
82505,Inseet Sbp Elet 3Ref 45N 32.9Ml,18.39,29.16,10.77,10.23,36.93,188.06,298.17,110.11,4,2025
82506,Sapolio Radium Creamy Lemon 250Ml,5.56,8.15,2.59,5.46,31.74,30.33,44.43,14.1,4,2025
82515,American Salg Chicken Fab.Propria Kg,18.99,37.09,18.1,26.11,48.8,495.92,968.59,472.67,4,2025
82516,Napolitan American Salg Fab.Propria K,17.99,40.0,22.01,3.44,55.02,61.95,137.72,75.77,4,2025
82536,Bakery Chicken Trad Seara In,15.72,19.02,3.3,11.79,17.37,185.35,224.31,38.96,4,2025
82537,Colleinha Rice Carreteiro Cong Seara 3,10.25,17.82,7.57,4.78,42.47,48.95,85.09,36.14,4,2025
82538,Panelinha Hide Meat Moida Conga Sear,10.34,18.35,8.01,7.97,43.66,82.4,146.25,63.85,4,2025
82539,Fricol Chicken Congg Seara 3,10.25,17.82,7.57,6.88,42.47,70.53,122.59,52.06,4,2025
82545,900G Super Chicken Congress,9.92,19.1,9.18,68.2,48.05,676.54,1302.3,625.75,4,2025
82546,Pate Of Tuna Coqueiro Olive 170G,4.62,8.07,3.45,4.53,42.78,20.93,36.57,15.65,4,2025
82552,Pate Of Traditional Coconut Tuna 170G,4.88,8.28,3.4,124.45,41.03,607.34,1029.91,422.57,4,2025
82554,Sanit Stone Pato Lavender 25%Desa 25G,2.43,4.43,2.0,3.9,45.17,9.49,17.3,7.81,4,2025
82573,Activia Liquido Lf Zero Plum 800G,13.31,21.36,8.05,2.89,37.68,38.4,61.62,23.22,4,2025
82574,Activia Liquido Lf Zero Strawberry 800G,13.16,21.56,8.4,2.85,38.95,37.46,61.35,23.9,4,2025
82575,Activia Liquido Lf Plum 800G,11.94,19.12,7.18,6.37,37.55,76.03,121.74,45.71,4,2025
82576,Activia Liquido Lf Oats 800G,11.94,19.12,7.18,6.94,37.55,82.85,132.67,49.82,4,2025
82578,Activia Liquido Lf Strawberry 800G,11.94,19.27,7.33,3.26,38.03,38.97,62.88,23.91,4,2025
82579,Activia Liquido Lf Vitamin Fruits 800G,11.94,18.01,6.07,2.11,33.7,25.14,37.92,12.78,4,2025
82580,Insecticide Raid Aqua Protec Estenc Mult Inse,12.03,20.18,8.15,2.31,40.39,27.73,46.53,18.79,4,2025
82581,Sorv Lacta Diam Black Laka Pot 1.5Lt,24.44,32.66,8.22,3.96,25.17,96.88,129.46,32.59,4,2025
82582,Sorv Lacta White Gold Pot 485G,19.84,27.22,7.38,3.55,27.12,70.38,96.57,26.19,4,2025
82583,Sorv Nestle Zr Cudar Napolitano Pot 4,19.84,27.22,7.38,9.55,27.12,189.38,259.85,70.47,4,2025
82596,Crem Crem Fruitap Light 175G,5.11,8.85,3.74,39.77,42.25,203.23,351.92,148.69,4,2025
82607,Insecticide Aer Mat Insecticide Cintron Gt33% 360Ml,8.89,16.01,7.12,1.12,44.47,10.0,18.01,8.01,4,2025
82627,Switzerland Linguiça Frico Ceel 500G,8.45,14.7,6.25,5.28,42.5,44.6,77.57,32.97,4,2025
82650,1Kg Chicken Glow,8.01,13.19,5.18,103.95,39.29,832.61,1371.46,538.84,4,2025
82655,Diffuser Aromas Koala Cer/Avel 100Ml,9.39,15.8,6.41,1.32,40.57,12.38,20.83,8.45,4,2025
82668,Chicken Trad Super Chicken Pouch 275G,3.82,6.68,2.86,16.23,42.8,62.0,108.39,46.39,4,2025
82669,Super Chicken Pouch 275G Strips,3.6,5.87,2.27,9.18,38.7,33.06,53.93,20.87,4,2025
82678,Gold 700G Cheese Bread,5.29,8.97,3.68,202.57,41.04,1071.59,1817.49,745.9,4,2025
82683,Strawberry Congpres 1.02Kg,15.5,26.99,11.49,20.69,42.57,320.75,558.51,237.76,4,2025
82699,Mozzarella Cheese Zer Lact Fat Deale 150G,7.03,12.31,5.28,25.95,42.89,182.4,319.38,136.98,4,2025
82721,Sorv Lacta 3 Chocolates Pot 1.5Lt,24.44,32.66,8.22,5.37,25.17,131.33,175.51,44.17,4,2025
82722,Sorv Lacta Laka Pote 1.5Lt,24.44,32.66,8.22,5.7,25.17,139.27,186.12,46.85,4,2025
82723,Sorv In This Moca Brigadeiro Pot 1.5Lt,24.44,32.66,8.22,5.37,25.17,131.33,175.51,44.17,4,2025
82725,Sorv Nestle Napolit Specialid Pot 1.5Lt,24.44,32.66,8.22,5.26,25.17,128.64,171.91,43.27,4,2025
82726,Sorv Nestle Potigio Pot 1.5Lt,24.44,32.66,8.22,12.0,25.17,293.18,391.79,98.61,4,2025
82818,Ceel Lasanha Bolto Bolt 600G,9.34,11.76,2.42,158.97,20.55,1484.75,1868.78,384.03,4,2025
82862,Tilapia File Congofish Fish 400,14.95,19.19,4.24,131.4,22.11,1964.43,2522.05,557.63,4,2025
82966,Calabresa Linguiça Boua Vacuo Kg,11.03,22.05,11.02,25.65,49.98,282.92,565.61,282.69,4,2025
82967,Caramelized Cashew Nuts Fruit From V,13.35,24.91,11.56,1.49,46.41,19.93,37.19,17.26,4,2025
82972,Ice Cube Everest 7Kg,5.61,8.21,2.6,45.19,31.69,253.53,371.15,117.62,4,2025
83147,Zucchini In Bulk Promocao Kg,2.51,1.49,-1.02,14.35,-68.39,36.02,21.39,-14.63,4,2025
83168,Chicken Supreme Cong Seara 300G,3.72,4.8,1.08,196.07,22.47,729.37,940.76,211.39,4,2025
83224,Soap Powder Bright Cuis Cuid Total Sac 400G,4.93,7.34,2.41,16.23,32.81,80.01,119.09,39.07,4,2025
83253,Tilapia Fishggets Emp Cong Copacol 27,6.42,10.99,4.57,162.62,41.58,1044.02,1787.09,743.07,4,2025
83261,Smart Tv 43P Lcd Led 3Hdmi 2Usb Wifi,1085.69,1383.4,297.71,1.26,21.52,1369.6,1745.16,375.56,4,2025
83265,Crispy Conga Super Chicken Pouch 275G,3.44,5.88,2.44,2.6,41.51,8.94,15.29,6.35,4,2025
