Code,Description,Unit_Cost,Unit_Price,Amount_Sold,Margin%,MKP%,Total_Cost,Total_Sale
073804,Butter W/ Salt Boua 200G,9.65,14.99,11.0,38.879999999999995,164.89,106.15,164.89000000000001
073805,Butter W/ Salt Boua 500G,19.32,29.79,26.0,38.879999999999995,774.54,502.36,774.54
017819,Butter Complete 200G,10.02,14.99,13.0,38.879999999999995,194.87,130.3,194.87
017821,Butter Complete 500G,23.17,31.99,13.0,38.879999999999995,415.87,301.25,415.87
008445,Butter Piracanjuba W/Salt 200G,9.67,14.99,41.0,38.879999999999995,614.59,396.44,614.59
008446,Butter Piracanjuba With Salt 500G,21.77,32.99,19.0,38.879999999999995,626.81,413.69,626.8100000000001
052131,Butter Piracanjuba S/Sal 200G,9.5,14.99,6.0,38.879999999999995,89.94,56.98,89.94
058445,Butter Piracanjuba Zer Lact C/S 200G,10.34,14.99,21.0,38.879999999999995,314.79,217.17,314.79
024527,Passion Fruit In Bulk Kg,6.59,11.62,417.18,38.879999999999995,4845.77,2751.23,4847.6316
061440,Margarine Claybom With Salt 1Kg,8.87,12.96,61.0,38.879999999999995,790.74,541.19,790.5600000000001
014779,Margarine Claybom Creamy With Salt 500G,4.21,7.0,59.0,38.879999999999995,413.29,248.21,413.0
073912,Margarine Creamy Delight W/Salt 77% Fat 1K,10.14,16.74,302.0,38.879999999999995,5054.98,3063.13,5055.48
001541,Margarine Cremosy 50% Lip 250G,2.42,4.49,116.0,38.879999999999995,520.8,280.98,520.84
001543,Margarine Cremosy 50%Lip 1Kg,8.58,12.99,102.0,38.879999999999995,1324.98,874.69,1324.98
001542,Margarine Cremosy W/Salt 500G,4.4,7.7,122.0,38.879999999999995,939.82,536.37,939.4
081900,Margarine Delight Garlic/Onion W/Salt 500G,5.66,9.99,13.0,38.879999999999995,129.87,73.55,129.87
001531,Margarine Delight 77% W/Salt 500G,5.14,7.98,876.0,38.879999999999995,6991.17,4500.8,6990.4800000000005
073363,Margarine Delicia 77% Lip 250G,2.84,5.49,380.0,38.879999999999995,2086.15,1079.61,2086.2000000000003
010537,Margarine Delicia Without Salt 500G,5.84,9.99,89.0,38.879999999999995,889.11,520.14,889.11
051085,Margarine Delight Sup Light W/500G Salt,5.63,9.99,8.0,38.879999999999995,79.92,45.02,79.92
031110,Margarine Delicia Supreme With Salt 500G,6.45,10.99,28.0,38.879999999999995,307.72,180.7,307.72
039787,Margarine Doriana W/ Salt 500G,6.19,10.24,28.0,38.879999999999995,286.72,173.37,286.72
039786,Margarine Doriana W/Salt 250G,3.35,6.19,5.0,38.879999999999995,30.95,16.75,30.950000000000003
050141,Margarine Doriana C/Salt 1Kg,11.93,18.98,15.0,38.879999999999995,284.73,178.98,284.7
047066,Margarine Doriana Crem S/Sal 500G,6.13,10.14,13.0,38.879999999999995,131.87,79.63,131.82
001421,Margarine Doriana S/ Sal 250G,3.42,6.2,7.0,38.879999999999995,43.43,23.95,43.4
040066,Margarine Qualy Aera 250G,3.62,6.49,24.0,38.879999999999995,155.76,86.79,155.76
043268,Margarine Quanty Aera With Salt 500G,6.69,11.49,82.0,38.879999999999995,942.18,548.61,942.1800000000001
038207,Margarine Qualy W/1Kg Salt,12.63,18.99,136.0,38.879999999999995,2582.86,1717.95,2582.64
002716,Margarine Qualy With Salt 250G,3.62,6.49,118.0,38.879999999999995,765.6,427.28,765.82
002718,Margarine Quanty Cre W/Salt 500G,6.1,9.46,604.0,38.879999999999995,5716.21,3683.65,5713.84
002720,Margarine Quuel Light 500G,6.47,11.99,9.0,38.879999999999995,107.87,58.23,107.91
002721,Margarine Quuel Light W/Salt 250G,3.31,6.49,1.0,45.15,82.3,3.31,6.49
020153,Margarine Quuel S/Sal 250G,3.62,6.49,37.0,41.87,72.01,133.98,240.26
017608,Margarine Qualy S/Sal 500G,6.58,10.49,20.0,34.6,52.92,131.6,209.8
025053,Maria Mole Coconut F.Propria Kg,5.04,45.0,4.53,88.8,792.86,22.84,203.94
013512,Brondelli 500G Lasagna Mass,6.47,13.99,9.0,42.89,75.09,58.25,125.91
031232,Mass Of Lasagna Massaleve 500G,7.29,14.99,3.0,39.97,66.57,21.87,44.97
075810,Pasta Pastel Cold 500G,7.05,13.99,18.0,37.8,60.78,126.87,251.82
008533,Mass For Large Japanese Pastel 500G,6.83,11.99,96.0,42.23,73.1,655.39,1151.04
005242,Japanese Pastel Mass Media 500G,6.76,11.99,45.0,42.77,74.74,304.32,539.55
040378,Japanese Pastel Pasta 5,6.76,11.99,39.0,42.76,74.7,263.8,467.61
075734,500G Cold Lasagna Mass,7.75,12.99,6.0,33.0,49.26,46.48,77.94
060580,Pastel Pastel Goianinho Grande 400G,4.86,10.99,74.0,45.4,83.15,359.64,813.19
060579,Pastel Pastel Goianinho Media 400G,4.86,10.96,32.0,45.25,82.64,155.52,350.66
060473,Pasta Pastel Italia Dial 500G,7.11,14.02,23.0,43.01,75.46,163.55,322.44
054996,Pasta Pastel Italy 500G Medium,7.11,13.99,14.0,42.89,75.09,99.55,195.86
006284,Pastel Mass Jk 500G Large,6.47,13.99,55.0,42.89,75.09,355.96,769.45
006285,Pastel Pastel Jk 500G Discation,6.47,13.99,61.0,42.88,75.07,394.79,853.26
030868,Pastel Mass Jk Roll 500G,6.47,13.99,27.0,42.89,75.09,174.75,377.73
024562,Kg Kg Mass,9.0,19.99,27.5,54.98,122.1,247.54,549.78
031571,Maxixe In Bulk Kg,5.56,8.97,75.58,38.04,61.39,420.18,678.11
077432,Maxixe Packed Kg,5.44,10.84,25.74,49.77,99.09,140.14,279.0
041156,Half Wing Tulip Of Congenia Chicken Sadia Iqf,18.48,31.37,16.0,33.06,49.39,295.6,501.84
075434,Middle Wing In Bulk Tray Kg,14.96,32.99,39.28,48.48,94.09,587.56,1295.86
070180,Middle Wing Kg,14.96,21.08,268.65,19.38,24.04,4018.67,5664.33
077572,Middle Of Wing The Seasoned Tray Kg,14.96,33.99,22.55,49.99,99.97,337.34,766.51
079694,Middle Of The Asa Conga Qualitti Iqf 1Kg,16.54,28.99,5.0,35.15,54.2,82.72,144.95
024528,Watermelon In Bulk Kg,2.44,2.98,4285.05,17.95,21.88,10471.87,12762.67
063613,Watermelon Packed Kg,2.46,5.08,228.66,51.6,106.63,562.06,1161.38
024532,Yellow Melao In Bulk Kg,3.89,6.5,997.31,40.12,67.0,3884.23,6486.61
063612,Melao Yellow Packed Kg,3.72,7.11,16.6,47.7,91.22,61.76,118.1
001391,Melao Sapo Skin In Bulk Kg,2.65,4.99,9.78,46.84,88.1,25.96,48.83
054383,Green Corn Tray (5X1),3.33,4.68,1373.0,28.93,40.71,4571.0,6432.03
054166,275G Mini Chicken Chicken,4.86,9.05,6.0,33.48,50.32,29.15,54.27
067852,Mini Chicken Loss Trad 1Kg,12.59,24.99,28.0,32.65,48.48,352.5,699.72
053515,Mini Chicken Loss Trad 275G,4.86,8.99,7.0,33.07,49.41,34.01,62.93
081500,Mini Sadia Lasagna 4 Cheeses 350G,6.99,12.49,3.0,37.14,59.09,20.96,37.47
081499,Sadia Bolonhessa 350G Mini Lasagna,6.36,12.49,8.0,37.14,59.09,50.87,99.92
062708,Mixture Curd Starchy Cheddar Piraca,9.34,17.99,13.0,42.3,73.31,121.45,233.87
038079,Mexchange Covie,9.18,17.99,6.0,43.3,76.37,55.08,107.94
052350,Mexchange C/Frrutap Stamp 175G,2.82,4.58,888.0,30.12,43.1,2500.61,4066.39
072637,Mix Fruits Santa Clara Kg,5.99,13.98,3.16,57.15,133.36,18.94,44.2
039638,Mix Vegetables Santa Clara Kg,5.99,13.99,89.26,57.18,133.56,534.69,1248.8
077080,Mixer Inga 21Cm,7.43,23.99,1.0,61.65,160.76,7.43,23.99
024544,Mixicro/Tangerina In Bulk Kg,4.46,7.86,821.52,43.27,76.28,3663.05,6457.21
024615,Kg Cattle,4.4,8.47,756.71,40.95,69.35,3329.53,6407.62
041543,Sliced ​​Mocoto Tray Kg,4.4,10.98,39.96,54.48,119.69,175.82,438.91
024815,Sliced ​​Mocoto Vacuo Kg,4.4,10.99,26.02,54.5,119.8,114.47,285.91
024566,Kg Tray Stick Blame,4.5,10.99,3.38,22.75,29.45,15.23,37.19
082650,1Kg Chicken Glow,8.01,14.99,13.0,39.29,64.73,104.1,194.87
071604,Qualitti Band 1Kg Chicken Vot,8.27,14.99,15.0,37.29,59.47,124.08,224.85
035201,Super Chicken Black Stick Black,8.36,16.01,62.0,40.68,68.58,518.2,992.74
024529,Strawberry Tray 250G,8.18,12.16,376.0,32.74,48.68,3075.5,4572.55
082683,Strawberry Congpres 1.02Kg,15.5,26.99,12.0,42.57,74.13,186.0,323.88
077246,Bologna Boua Traditional 1Kg,7.72,16.99,2.0,38.18,61.76,15.44,33.98
076977,Bologna Boua Traditional 400G,3.68,8.99,5.0,44.37,79.76,18.39,44.95
034853,Bologna Confiança 400G,3.23,8.03,14.0,45.38,83.1,45.15,112.48
035427,Bologna Confidence Suina Mini 1Kg,6.89,16.99,11.0,44.85,81.32,75.77,186.89
024618,Morte Bol Gold Sliced ​​Kg,15.08,35.0,220.57,41.4,70.64,3325.42,7719.73
044297,Morte Bol Gold Loss Pc/Kg,15.08,29.89,14.15,31.38,45.74,213.27,422.83
074673,Morte Bol Gold Loss Tip Kg,15.08,26.99,19.0,24.01,31.59,286.43,512.73
033199,Bologna Def Seara Gourmet Fat Kg,13.45,32.99,13.28,44.53,80.28,178.64,438.11
044725,Bologna Def Seara Gourmet Peca/Pedaco Kg,13.44,23.99,4.88,23.8,31.24,65.51,116.95
060926,Bologna Frico Def Bolongna 700G,13.15,32.99,6.0,45.77,84.38,78.91,197.94
037285,Bologna Chicken Chicken 400G,2.71,6.99,87.0,47.35,89.95,235.34,608.13
047499,Bologna Frrico Sliced ​​Chicken Kg,5.14,13.98,65.81,50.02,100.06,338.13,920.3
074644,Bologna Cold Chicken Pedaco Kg,5.14,10.49,4.56,33.36,50.06,23.42,47.81
074679,Bologna Frrico Chicken Ponta Kg,5.14,10.99,2.3,36.37,57.17,11.83,25.29
036188,Bologna Frrico Mini Trad 400G,2.7,6.99,112.0,47.35,89.94,302.96,782.86
037286,Bologna Frrico Swine Sliced ​​Kg,5.14,14.0,47.39,50.07,100.27,243.51,663.47
074643,Bologna Frrico Swine Pedaco Kg,5.14,10.49,2.59,33.36,50.07,13.32,27.19
074678,Bologna Frrico Swrite Ponta Kg,5.14,10.99,2.29,36.39,57.2,11.75,25.12
047395,Bologna Perdigation Mini Frg 400G,3.2,7.99,12.0,46.43,86.68,38.37,95.88
036202,Morter Mixed Morte 1Kg,6.74,15.99,17.0,42.65,74.37,114.58,271.83
046379,Bologna Mixed Perdigation 400G,3.15,7.99,6.0,46.43,86.68,18.88,47.94
046488,Bologna Mixed Perdigation S/Touc 400G,3.15,7.99,29.0,46.43,86.68,91.23,231.71
075935,Bologna Sadia Sliced ​​Sliced ​​Vacuo 180G,3.23,6.6,275.0,33.35,50.04,889.54,1815.75
048086,Bologna Sadia Frg 400G,3.65,7.99,5.0,40.28,67.44,18.23,39.95
011332,Bologna Sadia Tube 1Kg,7.52,17.99,10.0,43.14,75.86,75.2,179.9
075733,Traditional Bologna Frrico 1Kg,6.06,14.99,151.0,44.96,81.7,915.7,2263.49
047498,Bologna Tube Chick Chicken Unit 2.5Kg,12.85,29.99,27.0,41.73,71.62,346.82,809.73
029922,Bologna Frrico Swiss Tube Unit 2.5Kg,12.85,29.99,35.0,41.73,71.62,449.58,1049.65
078936,Mortadela Chicken Super Chicken 400G,3.5,8.99,14.0,46.98,88.61,49.06,125.86
060489,Mousse F. Own Passion Fruit Kg,9.3,39.92,3.35,76.7,329.21,31.16,133.72
024792,Mousse F.Propria Strawberry Kg,9.38,39.91,0.91,76.5,325.5,8.5,36.16
055365,Mult-Use Veja Campestre 10%Desi 500Ml,2.59,5.14,66.0,31.48,45.95,170.91,339.34
001152,Mult-Use Veja Floral 500Ml,2.58,4.99,66.0,29.66,42.17,170.28,329.34
055366,Mult-Use Veja Lavand 500Ml 10%Des,2.58,4.99,46.0,29.65,42.15,118.68,229.51
044201,Mult-Uuse Veja Orig Pg450 Lv500Ml,2.73,5.36,83.0,37.0,58.74,226.26,444.67
001153,Mult-Use Veja Original 500Ml,2.46,5.39,128.0,37.87,60.97,315.26,690.22
011370,Multi Use Ype Antibact 500Ml,2.52,5.49,2.0,38.31,62.09,5.04,10.98
023090,Multi Use Ype With Alcohol 500Ml,2.29,5.49,3.0,43.9,78.25,6.87,16.47
012096,Multi Use Ype Class 500Ml 2 In 1,2.06,5.49,11.0,49.49,97.98,22.68,60.39
075958,Multi Use Ype Green 500Ml,2.48,5.49,1.0,39.36,64.91,2.48,5.49
075267,Multi Use Ype Odor 500Ml,2.06,5.49,2.0,49.49,97.98,4.13,10.98
015176,Multi Use Ype Rip Up Manc500Ml,2.29,5.49,5.0,43.9,78.25,11.45,27.45
011800,Multipurpose All Citronella 3Em1 500Ml,1.45,3.24,8.0,50.74,103.01,11.62,25.92
074786,Multipurpose Tudo Floral 500Ml,1.45,3.3,16.0,51.67,106.92,23.25,52.84
066296,Multipurpose Tudo Lavender 2Em1 500Ml,1.93,3.38,58.0,43.01,75.48,111.71,196.02
005610,Multipurpose Tudo Lemon Campestre 2Em1 500,1.45,3.35,7.0,52.32,109.72,10.17,23.43
005608,Multipurpose Tudo Traditional 500Ml,1.93,4.27,51.0,54.86,121.54,98.23,217.61
081716,Multipurpose Veja From Jojo Roxo 500Ml,4.64,8.99,3.0,36.71,58.0,13.91,26.97
081717,Multipurpose Veja From Jojo Red 500Ml,4.64,8.99,4.0,36.71,58.0,18.55,35.96
081715,Multipurpose Veja Power Fusion Coconut 500Ml,4.72,8.99,7.0,35.6,55.27,33.03,62.93
061901,Multipurpose Veja Power Fusion Orange 500M,4.64,8.69,6.0,34.52,52.72,27.83,52.14
061900,Multipurpose Veja Power Fusion Lemon 500Ml,4.54,8.99,4.0,36.48,57.44,18.17,35.96
080280,Naftaline Aromasil 25G,1.61,3.99,12.0,49.47,97.92,19.32,47.88
005648,Naftaline Politizer 50G,1.9,3.99,55.0,41.1,69.79,104.39,219.45
063319,Nectar Del Valle Fruti Uva Pete 200Ml,1.01,1.99,5.0,31.66,46.32,5.03,9.95
078762,Nectar Del Valle Goiaba Lata 290Ml,2.26,4.29,1.0,28.44,39.74,2.26,4.29
078761,Nectar Del Valle Passionja Lata 290Ml,2.0,4.29,3.0,36.52,57.53,6.01,12.87
024531,Nectarina In Bulk Kg,11.69,17.95,20.24,34.87,53.54,236.65,363.36
044669,Nectarine Tray Kg,11.93,23.9,1.86,50.07,100.3,22.24,44.55
080250,Neutral Odors Pink Pink Aromasil 3,9.87,24.99,1.0,51.13,104.63,9.87,24.99
044347,Ninho Sol Strawberry 170G,2.63,4.69,5.0,36.94,58.57,13.16,23.45
001198,Nugget Liquido White 60Ml,8.78,16.99,1.0,29.66,42.18,8.78,16.99
001197,Nugget Liquido Colorless 60Ml,9.8,16.99,1.0,27.69,38.29,9.8,16.99
053678,Nugget Liquido Black Gt33%60Ml,8.27,17.39,5.0,41.34,70.47,41.36,86.95
000281,Nugget Brown Folder 36G,7.0,14.99,1.0,42.15,72.86,7.0,14.99
000280,Nugget Black Folder 36G,6.11,14.99,12.0,44.52,80.24,73.37,179.88
012622,Nuggets Sadia Fran. C/ That 300G,4.2,9.99,2.0,42.79,74.8,8.4,19.98
014479,Nuggets Sadia Frg Trad 300G,4.98,9.99,7.0,38.26,61.96,34.87,69.93
080255,Odor Ambient/Fabric Fabric Algodao,13.14,32.99,1.0,52.29,109.62,13.14,32.99
080253,Odor Environment/Fabric Flower Flower Lav 2,13.14,32.99,1.0,52.29,109.62,13.14,32.99
080052,Odoriz Aer Pure House Aquamarine 400Ml,6.3,13.99,3.0,42.99,75.4,18.9,41.97
078722,Odoriz Aer Pura House Lavender 400Ml,7.14,13.99,1.0,42.67,74.42,7.14,13.99
073026,Odoriz Glade Aer Floral Aguas 360Ml,10.63,19.99,1.0,40.26,67.39,10.63,19.99
063997,Odoriz Glade Aer Fruits And Flowers Offer And,10.63,19.99,1.0,40.26,67.39,10.63,19.99
056674,Odoriz Glade Aer Lavender 360Ml,8.93,19.99,5.0,44.87,81.4,44.65,99.95
059182,Odoriz Glade Aer Remember Children'S 360Ml,8.15,17.99,6.0,42.67,74.42,48.89,107.94
082032,Odoriz Tissues Tropical Lavender Aromas,7.54,15.99,3.0,46.4,86.58,22.62,47.97
069167,Odoriz Tropical Orchid Tissues Aromas 5,7.54,15.99,1.0,46.4,86.58,7.54,15.99
018305,Lavender Peroba Oil 200Ml,8.87,21.99,2.0,45.13,82.26,17.74,43.98
000327,100Ml Traditional Peroba Oil,5.04,11.99,3.0,42.87,75.04,15.11,35.97
014682,Zupp Oil Lavender 120Ml,3.78,9.49,1.0,46.43,86.66,3.78,9.49
014165,Oil Zupp Pine 120Ml,3.79,8.99,5.0,43.28,76.31,18.96,44.95
081895,White Eggs Jatai Extra Large Type Ca,13.7,19.58,17.0,30.02,42.91,232.9,332.83
017929,White Eggs Loyola Cart Pvc 30X1,19.0,27.99,2.0,32.12,47.32,38.0,55.98
014199,Loyola Emb 12X1 White Eggs,8.5,12.5,156.0,32.02,47.1,1325.95,1950.45
066744,White Eggs Loyola Ex Pvc Cart 20X1,13.2,15.34,536.0,13.94,16.2,7075.2,8221.66
053995,White Eggs Vitta Cart Pvc 30X1,19.68,28.02,403.0,29.77,42.39,7931.4,11293.19
054318,Vitta Emb 12X1 White Eggs,8.71,12.49,1296.0,30.26,43.38,11292.96,16191.98
069859,Cerradon 12X1 Hillbilly Eggs,12.72,18.01,50.0,29.4,41.65,635.8,900.6
074429,Eggs Quail Josi Emb 30X1,4.5,7.99,89.0,43.69,77.59,400.5,711.26
023464,Eggs Quail Rising Sun Embi 30X1,5.71,8.34,60.0,31.52,46.02,342.5,500.13
014236,Red Loyola Eggs Cart Pvc 30X1,25.5,33.99,1.0,24.98,33.29,25.5,33.99
068482,Red Eggs Vitta Grand Cart Pvc 20X1,17.88,24.99,35.0,28.45,39.77,625.8,874.65
019692,Red Eggs Loyola Emb 12X1,9.87,14.0,65.0,29.51,41.87,641.36,909.86
055592,Red Eggs Somai Northeast Emb 12X,6.83,12.99,58.0,35.87,55.94,396.14,753.42
081990,Red Eggs Emb 12X1,9.86,13.92,97.0,29.19,41.23,956.04,1350.21
053994,Vitta Emb 12X1 Red Eggs,9.87,13.99,89.0,29.47,41.78,878.19,1245.11
053996,Red Eggs Vitta Tip Grd Pvc 30X1,23.15,33.99,30.0,31.88,46.8,694.6,1019.7
067959,Extra Pvc Cart 20X1 Vitta Eggs,14.57,18.34,2695.0,20.57,25.9,39254.7,49423.12
036346,Cheese Stick F.Propria Kg,7.05,16.99,0.84,49.98,99.92,5.91,14.24
082537,Colleinha Rice Carreteiro Cong Seara 3,10.25,21.99,2.0,42.47,73.82,20.5,43.98
082538,Panelinha Hide Meat Moida Conga Sear,10.34,22.66,3.0,43.66,77.5,31.02,67.97
082539,Fricol Chicken Congg Seara 3,10.25,21.99,4.0,42.47,73.82,40.99,87.96
059600,Panettone F.Propria 400G,4.55,10.99,2.0,58.6,141.54,9.1,21.98
077059,Bread Garlic Boua Traditional 300G,5.6,13.0,18.0,41.4,70.64,100.82,234.02
068673,Bread Calabresa Clove 400G,4.78,9.47,50.0,31.36,45.69,238.9,473.5
068799,Bread Garlic Spicy Cold 400G,4.78,10.66,61.0,39.04,64.03,291.46,650.39
068189,Garlic Garlic Traditional 400G,4.78,9.92,82.0,34.45,52.57,391.8,813.18
077406,Garlic Garlic Traditional And Spicy 400,5.25,9.85,44.0,34.03,51.59,231.0,433.56
075347,Bread Garlic Lider Pepperoni Fresh 350G,4.26,9.16,99.0,36.69,57.96,422.14,907.01
075346,Bread Garlic Spicy Lend Fresh 350G,4.26,9.36,51.0,38.05,61.42,217.46,477.49
075345,Garlic Garlic Traditional In Natura 350,4.26,9.45,132.0,38.61,62.9,562.85,1247.18
069157,Bread Garlic Bread Our Trad W/Refrigera 400G,4.84,9.99,9.0,40.04,66.78,43.52,89.91
024671,Pao Careca F.Propria Kg,4.6,20.0,1.0,77.0,334.78,4.6,20.0
054215,Bread Balm Peq F.Propria Kg,4.05,16.99,12.64,76.16,319.44,51.21,214.79
024923,Pao Homemade F.Propria Kg,4.5,16.77,22.92,73.17,272.68,103.12,384.31
060680,Gingilim Bread F.Propria Kg,10.42,26.49,1.4,60.66,154.21,14.63,37.19
024835,Corn Bread F.Propria Kg,4.6,13.3,45.77,65.42,189.15,210.56,608.83
082678,Gold 700G Cheese Bread,5.29,10.99,453.0,41.04,69.61,2397.82,4979.14
074693,Congrado Do Cerrado Cheese Bread,7.35,13.99,212.0,35.68,55.48,1558.41,2966.48
074608,Gde Kitandas Cerrado Chees Cheese K,8.82,30.21,114.22,60.28,151.78,1007.52,3450.87
074607,Peq Kitanda Do Cerrado Cheese Bread K,9.8,29.88,133.12,59.83,148.97,1304.72,3977.16
008498,Bread Of Home Bisnaguinha 300G,4.75,8.94,11.0,41.31,70.37,52.21,98.37
020708,Bread Of The 300G,4.7,8.99,24.0,41.63,71.31,112.85,215.76
008500,400G Home Bread,4.7,8.99,92.0,41.64,71.35,432.59,827.08
008503,Bread Of Home Hamburguer 500G,4.7,8.99,41.0,41.63,71.31,192.82,368.59
008502,Hot Dog 400G Bread,4.7,8.99,72.0,41.64,71.35,338.53,647.28
008501,Bread Of Full Light 400G,4.7,8.99,79.0,41.63,71.32,371.49,710.13
053781,Pao F.Propria W/Mozzarela Kg,5.33,20.0,5.17,73.35,275.23,27.55,103.38
074506,Bread Form Bauducco Trad 390G,4.04,9.02,106.0,39.05,64.08,428.53,956.43
024668,French Bread Kg,8.35,14.81,5043.88,41.18,70.02,42137.17,74693.84
024833,Pao Mandi F.Propria Kg,3.8,19.99,308.83,80.99,426.14,1173.55,6174.51
055172,Pao Nutrella 14 Graos Vitta 450G,8.97,18.99,4.0,41.5,70.93,35.89,75.96
055173,Bread Nutrella Fruits Graos Cast 500G,8.97,18.99,16.0,41.5,70.93,143.56,303.84
055222,Bread Nutrella Graos And Brown Int 450G,8.97,18.99,8.0,41.5,70.93,71.78,151.92
066857,Pao Nutrella Supreme 100% Integral 450,8.97,17.99,4.0,38.24,61.93,35.89,71.96
055170,Pao Pullman 12 Gros 52% Integral 450G,8.19,17.99,7.0,43.64,77.42,57.32,125.93
055165,Pao Pullman Artesano 500G,7.35,15.99,8.0,43.09,75.71,58.8,127.92
059291,Pao Pullman Integral 500G,7.63,15.99,15.0,40.96,69.39,114.41,239.85
066144,Pao Pullman Artesano On The 500G Plate,7.62,15.99,12.0,40.96,69.39,91.5,191.88
077240,Pao Pullman Artesano Tube 300G,5.88,11.99,2.0,39.28,64.7,11.76,23.98
077122,Pao Pullman Artesan Tube On Plate 3,5.88,11.99,4.0,39.28,64.7,23.53,47.96
055166,Pao Pullman Bisnaguito Trad. 300G,5.25,10.99,242.0,40.9,69.22,1269.82,2660.34
055163,Pao Pullman Traditional Form 480G,5.63,11.13,447.0,37.37,59.66,2517.06,4975.9
064334,Pullman Bug Graos And 450G Nuts,8.19,16.99,7.0,40.32,67.55,57.32,118.93
062976,Bread Pullman Hammbuer Brioche 520G,7.51,14.99,12.0,37.96,61.18,90.12,179.88
060224,Pao Pullman Hambuguer With Geng 420G,7.51,15.99,7.0,41.84,71.94,52.57,111.93
055169,Pao Pullman Integral 480G,6.38,12.99,18.0,39.18,64.43,114.84,233.82
057495,Pao Pullman S/Casc Trad 450G,8.67,18.99,6.0,43.44,76.82,52.04,113.94
055168,Pao Pullman Zero 12 Gros 350G,7.18,15.99,13.0,44.4,79.87,93.34,207.87
047467,Pao King Integral Form Light 450G,4.69,10.49,38.0,39.17,64.38,178.26,398.62
008409,Bread King Biscaguinha 300G,4.37,9.54,104.0,37.7,60.51,454.32,991.96
047783,Bread King Brioche 300G,4.29,9.49,6.0,38.53,62.69,25.72,56.94
008407,Bread King Of Milk Shape 450G,4.74,10.65,172.0,39.43,65.11,815.19,1831.05
022327,Bread King Of Corn 300Gr,4.36,9.99,8.0,40.57,68.25,34.91,79.92
008406,Bread King Integral Form 450G,4.72,10.43,75.0,38.38,62.29,354.31,782.25
008408,Bread King Traditional Form 450G,3.8,9.12,536.0,43.4,76.67,2034.24,4888.53
015880,Pao Rei Hamburguer 600G,5.51,12.59,30.0,40.43,67.87,165.39,377.7
008411,Pao Rei Hot Dog 600G,5.3,12.31,121.0,41.46,70.83,641.05,1489.79
009008,Bread Traditional Zafita 230G,6.62,15.49,3.0,41.9,72.11,19.85,46.47
054226,Bread Sovada Nul Kg,12.08,29.9,16.91,59.6,147.53,204.27,505.63
077589,Pao Visconti Integral Form 400G,4.74,11.29,42.0,42.89,75.1,199.11,474.29
070028,Bread Visconti Trad 400G Form,3.87,7.32,246.0,28.05,38.99,952.77,1801.3
075766,Floral Floral Sanit Sanit Adhes,3.12,6.99,3.0,39.2,64.47,9.37,20.97
075767,Sanit Lavender Sanit Adhes,3.12,6.99,6.0,39.2,64.47,18.74,41.94
080278,Floral Adhesive Sanit Pad Aromasil 1,0.84,2.29,2.0,54.54,119.98,1.68,4.58
033195,Paddles Duck Lavender,4.98,10.99,11.0,43.86,78.12,54.81,120.89
080279,Lav Aromasil 10G Adhesive Sanit Pad,0.84,2.29,2.0,54.54,119.98,1.68,4.58
053476,Sanit Sanear Zupp Brisa 3Un,2.93,6.99,5.0,42.92,75.19,14.67,34.95
082546,Pate Of Tuna Coqueiro Olive 170G,4.62,10.99,3.0,42.78,74.78,13.87,32.97
082552,Pate Of Traditional Coconut Tuna 170G,4.88,10.99,4.0,41.03,69.57,19.53,43.96
016014,Citrus Sanitary Pad Pato,4.98,10.99,1.0,43.86,78.12,4.98,10.99
058840,Kg Chicken Pe,4.1,6.5,550.95,28.29,39.44,2260.47,3581.9
024733,Pe Sound Salgado Vacuo Kg,8.07,22.99,10.94,60.11,150.71,88.24,251.42
064590,Sanit Stone Glade Bosque Pinho 25G 25% D,2.38,4.99,1.0,40.88,69.15,2.38,4.99
055611,Sanit Stone Glade Bouq De Lav 25% Disco,2.42,4.99,2.0,39.88,66.33,4.85,9.98
082554,Sanit Stone Pato Lavender 25%Desa 25G,2.43,5.49,4.0,45.17,82.39,9.72,21.96
020155,Mixed Polytrix Sanit Stone 25G,0.93,2.69,510.0,53.02,112.86,473.84,1372.36
013301,Floral Sanit Stone 35G,1.62,3.99,2.0,52.26,109.45,3.24,7.98
013299,Sanit Stone Zupp Marine 35G,1.62,4.01,6.0,52.53,110.67,9.71,24.08
024576,Chicken Breast Chicken Kg,9.72,14.19,1844.55,22.13,28.42,17937.26,26176.81
057979,Shredded Frg Breast Sup Chicken 400G,9.19,16.29,10.0,30.35,43.57,91.9,162.9
052384,Peru Breast Def Sadia Peca/Pedaco Kg,33.83,60.99,1.11,31.34,45.64,37.48,67.58
074677,Peru'S Chest Chest Kg,32.64,57.99,0.17,30.37,43.61,5.68,10.09
042553,Peru Breast Def Sadia Cepr Fat Kg,32.71,68.92,15.73,41.24,70.17,514.47,1083.88
038803,Smoked Peru Breast Seara Fat Kg,38.96,70.0,1.9,31.09,45.11,73.87,132.72
080887,Chest Chicken Temp Coz Ill Sadia 4,11.02,25.99,2.0,47.66,91.05,22.04,51.98
030773,Fish Bearded Bdj 700G,19.65,34.99,5.0,36.18,56.7,98.25,174.95
070438,Copacol Tilapia Fish Posts 800G,16.45,28.99,2.0,35.5,55.03,32.91,57.98
081609,Piramutaba File Fish Prime Pescados K,24.2,39.99,7.48,31.23,45.42,181.06,299.21
064069,Fish Fish Of Tilapia Fricenter Band 400,20.2,29.99,15.0,32.64,48.47,303.0,449.85
