Código   Descrição                                  Quant. Venda Un.      Custo     Compra        C.M.V Margem % Mkp            Venda
071017   LAVA ROUPAS PO TIXAN YPE PRIMAVERA CT 40         9,000     6,99       29,57       39,78       39,78   36,77 58,14        62,91
070495   LAVA ROUPAS PO TIXAN YPE PRIMAVERA CT 80        73,000    13,61      484,66      651,97      651,97   34,36 52,35       993,27
071309   LAVA ROUPAS PO TIXAN YPE PRIMAVERA FX 1,        20,000    18,99      177,08      238,20      238,20   37,28 59,45       379,80
070510   LAVA ROUPAS PO TIXAN YPE PRIMAVERA FX 1,        13,000    19,99      134,65      181,14      181,14   30,30 43,46       259,87
071016   LAVA ROUPAS PO TIXAN YPE PRIMAVERA FX 2,        13,000    26,99      181,75      244,49      244,49   30,32 43,51       350,87
070497   LAVA ROUPAS PO TIXAN YPE PRIMAVERA FX 40        21,000     6,99       64,18       86,33       86,33   41,19 70,03       146,79
070489   LAVA ROUPAS PO TIXAN YPE PRIMAVERA FX 4K        10,000    47,59      225,31      303,08      303,08   36,31 57,02       475,90
071018   LAVA ROUPAS PO TIXAN YPE PRIMAVERA FX 80         1,000    11,99        5,78        7,75        7,75   35,34 54,65        11,99
082961   LAVA ROUPAS PO URCA MAXX CONC CART 2,2         899,000    15,85    7.592,95   10.329,51   10.329,51   27,50 37,92    14.246,73
072005   LAVA ROUPAS PO YPE POWER ACT CT 1,6KG           34,000    20,50      416,57      560,35      560,35   19,61 24,39       697,01
067015   LAVA ROUPAS PO YPE POWER ACT CT 800G            46,000    13,42      312,80      420,81      420,81   31,86 46,75       617,54
067412   LEITE FERM ACTIMEL MORANGO 100G                  2,000     5,29        5,95        6,68        6,68   36,86 58,38        10,58
067413   LEITE FERM ACTIMEL TRADICIONAL 100G              1,000     5,59        2,97        3,34        3,34   40,25 67,37         5,59
057896   LEITE FERM FRUTAP 170G                          98,000     3,99      181,79      224,42      224,42   42,61 74,24       391,02
053740   LEITE FERM FRUTAP FAMILY BAUN 850G              96,000    13,00      590,50      671,04      671,04   46,23 85,97     1.247,94
080105   LEITE FERM FRUTAP PATATI PATATA 6X75G 450      141,000     6,49      558,36      634,50      634,50   30,66 44,22       915,09
018643   LEITE FERMENTADO CHAMYTO 6X75G 450G            184,000     8,84    1.016,78    1.141,54    1.141,54   29,78 42,41     1.625,66
083252   LEITE FERMENTADO FRUTAP POUCH 90G                2,000     4,79        5,15        5,78        5,78   39,67 65,74         9,58
060673   LEITE FERMENTADO GOIANINHO 140G                  5,000     2,79        6,68        8,25        8,25   40,86 69,09        13,95
059637   LEITE FERMENTADO GOIANINHO 850G                 18,000    10,99       96,96      119,70      119,70   39,49 65,26       197,82
001655   LEITE FERMENTADO YAKULT 80G                      9,000     3,29       14,22       17,55       17,55   40,73 68,72        29,61
049771   LEITE L VID LEITBOM INT 1LT                      3,000     4,79        7,94        9,02        9,02   37,20 59,24        14,37
053825   LEITE L VIDA COMPLEITE INTEGRAL 1L CX12        549,000    56,33   26.370,43   29.966,40   29.966,40    3,09   3,19   30.923,11
006282   LEITE L VIDA COMPLEITE INTEGRAL1L           10.230,000     4,72   40.893,20   46.469,55   46.469,55    3,82   3,97   48.316,36
054083   LEITE L VIDA ITALAC INTEGRAL 1LT CX12UN        127,000    60,77    5.897,88    6.553,20    6.553,20   15,09 17,77     7.717,56
038148   LEITE L VIDA ITALAC INTEGRAL C/TAMPA 1L      2.048,000     5,31    7.925,76    8.806,40    8.806,40   18,95 23,38    10.865,70
038149   LEITE L VIDA ITALAC TP DESNATADO 1LT            50,000     4,96      193,50      215,00      215,00   13,27 15,30       247,90
038150   LEITE L VIDA ITALAC TP SEM/DES 1LT              18,000     5,27       69,66       77,40       77,40   18,40 22,55        94,85
053868   LEITE L VIDA ITALAC TP SEM/DES 1LT CX12          1,000    53,88       46,44       51,60       51,60    4,23   4,42       53,88
065726   LEITE L VIDA ITALAC ZERO LACT INTEG 1LT          3,000     6,76       14,52       16,50       16,50   18,60 22,85        20,27
038891   LEITE L VIDA ITALAC ZERO LACT SEMI 1LT          18,000     6,82       79,20       90,00       90,00   26,72 36,47       122,82
066178   LEITE L VIDA NINHO INTEG ZR LACTOSE 1LT          2,000     6,99        9,77       11,10       11,10   20,60 25,95        13,98
030039   LEITE L VIDA NINHO INTEGRAL1LT                 304,000     5,58    1.285,92    1.428,80    1.428,80   15,77 18,72     1.696,31
072508   LEITE L VIDA NINHO INTEGRAL1LT CX12X1            7,000    65,98      355,32      394,80      394,80   14,52 16,99       461,88
066177   LEITE L VIDA NINHO SEMI DESNATADO 1LT            7,000     6,13       33,26       36,96       36,96   13,91 16,15        42,93
076158   LEITE L VIDA NINHO SEMIDESNATADO ZR LACT         5,000     6,99       24,42       27,75       27,75   20,60 25,95        34,95
031945   LEITE L VIDA PIRAC SEMI DESN ZR LAC 1LT        332,000     6,45    1.440,22    1.600,24    1.600,24   25,29 33,85     2.141,89
054688   LEITE L VIDA PIRAC SEMI DESN ZR LAC 1LT CX1      6,000    76,48      312,34      347,04      347,04   24,37 32,23       458,88
008448   LEITE L VIDA PIRACANJUBA DESN 1LT              123,000     4,94      458,45      515,14      515,14   15,14 17,85       607,07
008447   LEITE L VIDA PIRACANJUBA INTEG 1L            1.268,000     5,91    5.313,31    5.979,12    5.979,12   20,26 25,41     7.498,70
055398   LEITE L VIDA PIRACANJUBA INTEG 1L CX12          31,000    71,11    1.541,60    1.739,88    1.739,88   21,07 26,69     2.204,28
017726   LEITE L VIDA PIRACANJUBA SEMI DESN 1LT         176,000     4,76      655,83      728,80      728,80   13,00 14,94       837,65
054647   LEITE L VIDA PIRACANJUBA SEMI DESN 1LT CX1       1,000    55,08       43,21       48,02       48,02   12,81 14,69        55,08
071691   LEITE L VIDA PIRACANJUBA SEMI DESN A2 1L         7,000     6,99       36,28       41,23       41,23   15,74 18,68        48,93
058767   LEITE L VIDA TRIANGULO INTEGRAL 1LT          1.623,000     4,69    5.995,36    6.735,45    6.735,45   11,58 13,09     7.617,41
058836   LEITE L VIDA TRIANGULO INTEGRAL 1LT CX12U       67,000    56,30    2.969,98    3.336,60    3.336,60   11,55 13,05     3.772,11
065798   LEITE L VIDA TRIANGULO ZERO LACTOSE 1L          61,000     4,99      227,47      255,59      255,59   16,03 19,09       304,39
073459   LEITE L VIDA TRIANGULO ZERO LACTOSE 1L CX        1,000    59,88       44,75       50,28       50,28   16,03 19,09        59,88
024524   LIMAO AGRANEL KG                             1.472,130     4,07    3.456,39    3.456,39    3.456,40   42,26 73,20     5.986,46
039759   LIMAO EMBALADO KG                               14,250     4,77       33,55       33,55       33,55   50,67 102,72       68,02
010634   LIMP AJAX BOUQUET DE FLORES 500ML                4,000     6,79       13,54       16,76       16,76   38,29 62,05        27,16
062226   LIMP AJAX FESTA DAS FLORES 1LT                   4,000    11,99       25,02       31,72       31,72   33,86 51,20        47,96
000953   LIMP AJAX FLORES DO CAMPO 500ML                  6,000     6,79       21,71       26,88       26,88   34,02 51,56        40,74
016135   LIMP AJAX LIMPEZ PESADA FRESH ORIGINAL 50        4,000     9,99       20,97       27,84       27,84   30,33 43,53        39,96
013390   LIMP AJAX LIMPEZ PESADA FRESH LIMAO 500M         7,000     9,99       32,78       44,59       44,59   36,24 56,83        69,93
011689   LIMP AJAX LIMPEZ PESADA FRESH PODER 500M         9,000     9,99       42,61       57,33       57,33   36,24 56,83        89,91
062227   LIMP AJAX LIMPEZA PESADA FRESH LEMON 1LT         7,000    15,99       62,77       77,01       77,01   31,20 45,35       111,93
036001   LIMP AJAX PERF FDF LAVANDA 1LT                   7,000    10,89       38,90       52,91       52,91   30,61 44,10        76,25
007261   LIMP AL MAGIC BRILHO CL 500ML                   42,000     7,49      140,78      186,69      186,69   40,65 68,51       314,58
007260   LIMP AL MAGIC BRILHO LR 500ML                   19,000     7,49       63,39       84,49       84,49   40,63 68,43       142,31
007259   LIMP AL MAGIC BRILHO MC 500ML                   25,000     7,49       82,46      112,20      112,20   40,08 66,90       187,25
007254   LIMP AL MAGIC BRILHO TRAD 500ML                 51,000     7,49      169,81      231,02      231,02   39,52 65,35       381,99
007052   LIMP AZULIM ACAO TOTAL LAVANDA 1LT              11,000     9,99       57,41       63,06       63,06   42,62 74,27       109,89
045408   LIMP CASA PERF AGRADABLE 1L                     22,000     9,13      100,66      136,95      136,95   31,79 46,61       200,78
083256   LIMP CASA PERF BELA FLORE L1LT PG900ML           2,000     9,99        9,03       12,28       12,28   38,54 62,70        19,98
045411   LIMP CASA PERF PASSIONE 1L                       6,000     8,99       30,29       37,50       37,50   30,48 43,84        53,94
045412   LIMP CASA PERF SENSAZIONE 1L                     5,000     9,49       22,97       31,25       31,25   34,14 51,84        47,45
079662   LIMP CASA E PERF AGRADABLE 2LT                   9,000    18,43       75,90      103,26      103,26   37,76 60,67       165,91
074969   LIMP CASA E PERF AMABLE 1LT                     12,000     9,41       55,13       75,00       75,00   33,60 50,61       112,96
039373   LIMP CASA E PERF AMABLE 500ML                   11,000     5,99       26,69       36,30       36,30   44,91 81,52        65,89
                                Relatórios de Vendas - Por Produto
SUPER SANTA CLARA LTDA LJ001 - CNPJ : 02.928.531/0001-74                                             Empresa/Filial: 001
Período: 01/03/2025 à 31/03/2025 Famílias: 004,005,006,007,008,011,014
SGLinear: 25.03.07 (vendasecf01) - Usuário: cai - Data/Hora impres.: 28/04/2025 15:28:27
Página 21 de 38


Código   Descrição                                  Quant. Venda Un.     Custo    Compra    C.M.V Margem % Mkp      Venda
052618   LIMP CASA E PERF BELA FLORE 2L             10,000     17,79      93,28    126,90   126,90   28,67 40,19    177,90
077100   LIMP CASA E PERF INTUZIONE NEW 1LT          5,000      9,49      23,36     31,78    31,78   33,02 49,29     47,45
039372   LIMP CASA E PERF INTUZIONE NEW 500ML       10,000      6,05      25,97     35,34    35,34   41,54 71,05     60,45
058177   LIMP CASA E PERF MISTERIO AMOR 500ML        8,000      5,99      19,41     26,40    26,40   44,91 81,52     47,92
077101   LIMP CASA E PERF MISTERIO DI AMORE 1LT      6,000      9,99      27,08     36,84    36,84   38,54 62,70     59,94
079663   LIMP CASA E PERF MISTERIO DI AMORE 2L      10,000     18,36      91,21    124,10   124,10   32,42 47,97    183,63
039379   LIMP CASA E PERF PASSIONE 500ML             3,000      5,99       7,95     10,81    10,81   39,83 66,20     17,97
039371   LIMP CASA E PERF SENSAZIONE 500ML           4,000      6,13       9,70     13,20    13,20   46,14 85,68     24,51
077102   LIMP CASA E PERF SENSUALIDAD 500ML          5,000      5,99      12,13     16,50    16,50   44,91 81,52     29,95
057845   LIMP CASA E PERF SENSUALIDADE 1LT           2,000      9,99       9,52     12,95    12,95   35,19 54,29     19,98
080213   LIMP CASA E PERF SENSUALIDADE 2L           12,000     17,99     100,04    136,10   136,10   36,96 58,62    215,88
039375   LIMP CASA E PERF SPECIALE 500ML             1,000      5,99       2,65      3,60     3,60   39,83 66,20      5,99
072594   LIMP CIF ANT L500 P425 ML                   4,000      7,19      13,00     15,40    15,40   46,45 86,75     28,76
063796   LIMP CIF COZINHA REMOVEDOR GORD 500ML       6,000     17,99      50,24     68,34    68,34   36,69 57,95    107,94
044561   LIMP CIF CREM LARANJA 450ML                 4,000     21,49      38,79     52,77    52,77   38,62 62,91     85,96
071124   LIMP CIF CREM LIMP PROF BRANC AZ 450ML     12,000     18,99     136,06    177,78   177,78   21,99 28,18    227,88
082584   LIMP CIF CREM MILAGROSA 450ML               3,000     18,99      29,75     40,47    40,47   28,96 40,77     56,97
075108   LIMP CIF MULTIUSO + LIMPEZA 500ML          11,000      7,49      42,88     52,60    52,60   36,15 56,63     82,39
057428   LIMP DESENG MR MUSCULO COZ LAR 20% 500M     1,000     14,99       7,82      9,68     9,68   35,42 54,86     14,99
048807   LIMP DESENG MR MUSCULO COZ LAR PG400LV5     1,000     24,99      13,21     16,36    16,36   34,53 52,75     24,99
081549   LIMP FLOTADOR TUDO GATILHO 500ML            2,000     10,99       9,92     11,68    11,68   46,84 88,12     21,98
054979   LIMP LIMPEZA PES ZUPP ERV CITRUS 500ML      2,000     25,99       7,82     10,27    10,27   80,24 406,04    51,98
066853   LIMP MR MUSC BANHEIRO 5EM1 GATILHO 500M     2,000     26,99      30,45     36,08    36,08   33,16 49,61     53,98
081363   LIMP PERF CASA E PERFUME MIST AMORE 5LT     1,000     41,99      22,66     27,98    27,98   33,37 50,07     41,99
056400   LIMP PERF CASA E PERFUME SENSUALIDADE 5L    2,000     39,49      41,13     55,96    55,96   29,15 41,14     78,98
081551   LIMP PERF CASAFLOR AGUA DE COCO 1LT         4,000      7,99      16,86     18,52    18,52   42,07 72,61     31,96
081550   LIMP PERF CASAFLOR AGUA DE COCO 500ML       5,000      4,99      12,74     13,99    13,99   43,95 78,41     24,95
056899   LIMP PERF CASAFLOR AMORE 1,75LT            11,000     12,99      78,28     85,98    85,98   39,83 66,20    142,89
046675   LIMP PERF CASAFLOR AMORE 1L                10,000      8,99      42,76     49,04    49,04   45,45 83,33     89,90
052725   LIMP PERF CASAFLOR AMORE 500ML              2,000      4,99       5,09      5,59     5,59   43,95 78,41      9,98
075943   LIMP PERF CASAFLOR DESIRE 1,75LT            8,000     12,99      56,93     62,53    62,53   39,83 66,20    103,92
074787   LIMP PERF CASAFLOR DESIRE 1LT               5,000      8,99      21,07     23,15    23,15   48,51 94,21     44,95
057915   LIMP PERF CASAFLOR DESIRE 500ML             6,000      4,99      15,28     16,78    16,78   43,95 78,41     29,94
056900   LIMP PERF CASAFLOR DREAMS 1,75LT           19,000     12,99     135,20    148,50   148,50   39,83 66,20    246,81
043983   LIMP PERF CASAFLOR DREAMS 1L               12,000      8,99      51,80     61,04    61,04   43,41 76,72    107,88
040669   LIMP PERF CASAFLOR DREAMS 500ML             4,000      4,99      10,19     11,19    11,19   43,95 78,41     19,96
