Code,Description,Amount_Sold,Unit_Price,Total_Cost,Buying,COGS,Margin%,MKP%,Total_Sale,text_en
056400,LIMP PERF CASA E PERFUME SENSUALIDADE 5L,2.0,39.49,41.13,55.96,55.96,,78.98,,Limp Perfter Home and Perfume Sensuality 5L
081551,LIMP PERF CASAFLOR AGUA DE COCO 1LT,4.0,7.99,16.86,18.52,18.52,,31.96,,Lim perfer casaflor coconut water 1lt
081550,LIMP PERF CASAFLOR AGUA DE COCO 500ML,5.0,4.99,12.74,13.99,13.99,,24.95,,Limp Perfter Casaflor Coconut Water 500ml
056899,"LIMP PERF CASAFLOR AMORE 1,75LT",11.0,12.99,78.28,85.98,85.98,,142.89,,Limp Perfter CasaFlor Amore 1.75LT
046675,LIMP PERF CASAFLOR AMORE 1L,10.0,8.99,42.76,49.04,49.04,,89.9,,Limp perfer casaflor amore 1l
052725,LIMP PERF CASAFLOR AMORE 500ML,2.0,4.99,5.09,5.59,5.59,,9.98,,Limp Perfter Casaflor Amore 500ml
075943,"LIMP PERF CASAFLOR DESIRE 1,75LT",8.0,12.99,56.93,62.53,62.53,,103.92,,Limp Perfter Casaflor Desire 1.75LT
074787,LIMP PERF CASAFLOR DESIRE 1LT,5.0,8.99,21.07,23.15,23.15,,44.95,,Limfter Casaflor Desire 1LT
057915,LIMP PERF CASAFLOR DESIRE 500ML,6.0,4.99,15.28,16.78,16.78,,29.94,,Limp Perfter Casaflor Desire 500ml
056900,"LIMP PERF CASAFLOR DREAMS 1,75LT",19.0,12.99,135.2,148.5,148.5,,246.81,,Limp Perfter Casaflor Dreams 1.75LT
043983,LIMP PERF CASAFLOR DREAMS 1L,12.0,8.99,51.8,61.04,61.04,,107.88,,Limfter Casaflor Dreams 1l
040669,LIMP PERF CASAFLOR DREAMS 500ML,4.0,4.99,10.19,11.19,11.19,,19.96,,Limfter Casaflor Dreams 500ml
056902,LIMP PERF CASAFLOR GLAMOUR 500ML,8.0,4.99,20.38,22.38,22.38,,39.92,,Limp Perfter Casaflor Glamor 500ml
056898,"LIMP PERF CASAFLOR INTUITIVE 1,75LT",6.0,12.99,42.7,46.9,46.9,,77.94,,Limp Perfter Casaflor Intuitive 1.75LT
043981,LIMP PERF CASAFLOR INTUITIVE 1L,8.0,8.99,34.02,38.41,38.41,,71.92,,Limp Perfter Casaflor Intuitive 1l
040668,LIMP PERF CASAFLOR INTUITIVE 500ML,17.0,4.99,43.3,47.55,47.55,,84.83,,Limp Perfter Casaflor Intuitive 500ml
073353,LIMP PERF CASAFLOR LAVANDA PROV 1LT,13.0,9.0,55.4,62.93,62.93,,117.02,,Limp Perfter Casaflor Lavender Prove 1LT
080126,"LIMP PERF CASAFLOR LAVANDA PROVENCE 1,7",8.0,12.99,56.93,62.53,62.53,,103.92,,Limp Perfter Casaflor Lavanda Provence 1.7
080125,"LIMP PERF CASAFLOR NATURE 1,75LT",3.0,12.99,20.1,22.08,22.08,,38.97,,Limp Perfter Casaflor Nature 1.75LT
043980,LIMP PERF CASAFLOR NATURE 1L,4.0,8.99,17.16,19.89,19.89,,35.96,,Limfter casaflor nature 1l
040671,LIMP PERF CASAFLOR NATURE 500ML,14.0,3.49,32.83,36.05,36.05,,48.86,,Limfter Casaflor Nature 500ml
075944,"LIMP PERF CASAFLOR ORQUIDEA NEGRA 1,75LT",20.0,12.99,142.32,156.32,156.32,,259.76,,Limp Perfter Casaflor Black Orchidea 1.75lt
070013,LIMP PERF CASAFLOR ORQUIDEA NEGRA 1L,1.0,8.99,4.21,4.63,4.63,,8.99,,Limp Perfter CasaFlor Black Orchide 1l 1L
056904,LIMP PERF CASAFLOR ORQUIDEA NEGRA 500ML,7.0,4.99,17.83,19.58,19.58,,34.93,,Limp Perfter Casaflor Black Orchide 500ml
075945,"LIMP PERF CASAFLOR PASSION 1,75LT",1.0,12.99,7.12,7.82,7.82,,12.99,,Limp Perfter Casaflor Passion 1.75LT
043982,LIMP PERF CASAFLOR PASSION 1L,2.0,8.99,9.04,12.01,12.01,,17.98,,Limp Perfter Casaflor Passion 1L
040670,LIMP PERF CASAFLOR PASSION 500ML,6.0,4.99,15.28,16.78,16.78,,29.94,,Limp Perfter Casaflor Passion 500ml
080124,"LIMP PERF CASAFLOR SERENE 1,75LT",11.0,12.99,78.28,85.98,85.98,,142.89,,Limp Perfter CasaFlor Serene 1.75LT
073355,LIMP PERF CASAFLOR SERENE 1LT,4.0,8.99,17.47,21.26,21.26,,35.96,,Limp Perfter CasaFlor Serene 1LT
073354,LIMP PERF POLITRIZ CASAFLOR SERENE 500ML,3.0,4.99,7.04,7.73,7.73,,14.97,,Limp Perf Perfi Politiz Casaflor Serene 500ml
068636,LIMP PERF YPE AMOR DE VERAO 1LT,16.0,8.99,59.1,79.5,79.5,,143.84,,Limp Perf Perf Ype Love of Verao 1LT
065166,LIMP PERF YPE AMOR DE VERAO 500ML,24.0,3.29,47.16,63.43,63.43,,78.95,,Limp Perf Perf Ype Love of Verao 500ml
075265,LIMP PERF YPE AZ TROPICAL 2LT,3.0,13.99,19.95,26.84,26.84,,41.97,,Limp Perf Perf Ype Az Tropical 2LT
068632,LIMP PERF YPE AZUL TROP 1LT,6.0,8.99,22.16,29.81,29.81,,53.94,,Limp Perf Perf Ype Blue Trop 1LT
061498,LIMP PERF YPE AZUL TROPICAL 500ML,28.0,3.16,55.02,74.0,74.0,,88.56,,Limp Perf Perf Ype Tropical Blue 500ml
068631,LIMP PERF YPE DOCE VIDA 1LT,13.0,9.05,48.02,64.6,64.6,,117.64,,Limp Perf Perf Ype Sweet Vida 1LT
061990,LIMP PERF YPE DOCE VIDA 500ML,7.0,3.45,13.76,18.5,18.5,,24.17,,Limp Perf Perf Ype Sweet Life 500ml
062257,LIMP PERF YPE JARDIM SECRETO 1L,7.0,8.99,25.86,34.78,34.78,,62.93,,Limp Perf Perf Ype Secret Garden 1L
073657,LIMP PERF YPE JARDIM SECRETO 2LT,1.0,13.99,6.65,8.95,8.95,,13.99,,Limp Perf Perf Ype Secret Garden 2LT
061365,LIMP PERF YPE JARDIM SECRETO 500ML,11.0,3.19,21.62,29.07,29.07,,35.08,,Limp Perf Perf Ype Secret Garden 500ml
081721,LIMP VEJA COZIN DESENG LAVAN 20%D 500ML,4.0,12.99,25.69,31.52,31.52,,51.96,,Limp see cook desind lavan 20%d 500ml
046499,LIMP VEJA DESENGOD COZINHA LIMAO 500ML,5.0,10.02,28.94,35.5,35.5,,50.11,,Limp See Desengod Kitchen Limao 500ml
079157,LIMP VEJA LIMPEZA PESADA ORIG 20%DES 1LT,7.0,14.99,53.69,69.77,69.77,,104.93,,Limp See heavy cleaning original 20%des 1LT
021093,LIMP VEJA PERF FLOR SONHO 500ML,2.0,5.59,5.44,7.4,7.4,,11.18,,Limp See Perf Flower Dream 500ml
021092,LIMP VEJA PERF NAT LAV 500ML,2.0,5.59,5.7,7.35,7.35,,11.18,,Limp See Perf Nat LAV 500ml
009743,LIMPA ALUM POLITRIZ LIMAO 500ML,7.0,4.0,14.0,15.38,15.38,,28.0,,Clean Alum Polyrístri Limao 500ml
005645,LIMPA ALUM POLITRIZ TR 500ML,17.0,3.99,34.0,37.35,37.35,44.94,81.61,67.83,Clean Alum Polyrístri TR 500ml
005433,LIMPA AZULEJOS ZUPP ZUPPLIN 1LT,6.0,6.99,19.94,26.82,26.82,36.05,56.38,41.94,ZUPP ZUPP Tiles
020252,LIMPA AZULIM START ACAO TOTAL CITRUS 1L,11.0,9.99,57.67,63.35,63.35,42.35,73.47,109.89,Clean Azulim Start Acao Total Citrus 1l
075928,LIMPA BANHEIRO VEJA ANTIBAC DESC 20% 500,2.0,14.99,13.48,16.54,16.54,44.83,81.26,29.98,Clean Bathroom See Antibac Desi 20% 500
080246,LIMPA BOX AROMASIL GTL 500ML,2.0,15.99,12.4,15.29,15.29,52.18,109.1,31.98,Clean Box Aromasil GTL 500ml
024859,LIMPA CERAMICA POLITRIZ 1LT,7.0,9.99,38.31,42.08,42.08,39.82,66.17,69.93,Clean Polytri Ceramic 1LT
033033,LIMPA CERAMICAS AZULIM TRAD 2L,10.0,16.99,90.73,99.66,99.66,41.34,70.48,169.9,Clean Ceramic Azulim Trad 2L
044200,LIMPA CIF CREM LAR 250ML,10.0,12.01,64.17,78.24,78.24,34.84,53.48,120.08,Clean cif crem home 250ml
035913,LIMPA CIF CREM LIMAO 250ML,8.0,11.49,50.23,66.51,66.51,27.64,38.2,91.92,Clean cif crem LIMA 250ml
070380,LIMPA CIF CREM LIMAO 450ML,11.0,19.99,97.48,132.63,132.63,39.68,65.79,219.89,Clean cif crem Limao 450ml
035322,LIMPA CIF CREM PROF BRC 250ML,3.0,12.32,18.63,25.35,25.35,31.43,45.84,36.97,Clean CIF CRE CRE PROF BRC 250ml
075816,LIMPA CIF CREM PROF BRC GRTS 20% 250ML,14.0,11.41,79.79,108.54,108.54,32.06,47.2,159.77,Clean CIF CRE CRE BRC Grts 20% 250ml
076065,LIMPA FORNO DIABO VERDE LIMAO 250G,13.0,16.99,95.02,129.26,129.26,41.48,70.87,220.87,Clean Oven Green Devil Limao 250g
022692,LIMPA FORNO DIABO VERDE TRADICIONAL 250,4.0,17.99,29.24,39.78,39.78,44.72,80.89,71.96,Clean Oven Traditional Green Devil 250
030484,LIMPA FORNO EASY OFF 250ML,2.0,24.99,21.55,26.5,26.5,46.98,88.6,49.98,Clean oven easy off 250ml
080574,LIMPA FORNO SOL 230G,6.0,13.99,32.75,44.55,44.55,46.93,88.42,83.94,Clean Oven Sol 230g
080244,LIMPA GRELHAS AROMASIL GTL 500ML,1.0,20.99,8.04,9.98,9.98,52.43,110.24,20.99,Cleans Aromasil GTL 500ml grills
026346,LIMPA LIMO YPE CL ATIV 520G,7.0,8.42,26.57,35.73,35.73,39.37,64.94,58.93,Clean Limo Ype Cl Activ 520g
074142,LIMPA LIMO YPE CLORO ATIV GEL 520G 20% D,11.0,6.99,33.4,44.91,44.91,41.59,71.2,76.89,Clean ype chloro ativ gel 520g 20% ​​d
007045,LIMPA PEDREX PISOS 2LT,11.0,21.99,117.69,153.73,153.73,36.44,57.34,241.89,Clean Pedrex Floors 2LT
009688,LIMPA PORCELANATO AZULIM LAV POWER750M,3.0,11.99,21.47,23.58,23.58,34.46,52.58,35.97,Clean Porcelain Azulim LAV Power750m
059358,LIMPA PORCELANATO ZUPP 500ML,2.0,5.99,5.12,6.88,6.88,42.54,74.03,11.98,Clean Porcelain Zupp 500ml
081720,LIMPA VEJA BANH ANTIBAC LAV 20%D 500ML,10.0,13.99,67.65,83.0,83.0,40.67,68.55,139.9,Clean See Bath Antibac LAV 20%D 500ml
037001,LIMPA VEJA VIDREX REF 500ML,1.0,20.99,9.98,12.51,12.51,40.4,67.79,20.99,Clean See Vidrex Ref 500ml
011586,LIMPA VIDROS AZULIM 500ML,5.0,4.49,12.5,13.73,13.73,38.84,63.5,22.45,Cleans azulim glass 500ml
074824,LIMPA VIDROS AZULIM SPRAY C/ ALCOOL 500M,4.0,14.99,25.46,27.97,27.97,53.36,114.39,59.96,Cleans glasses spray with alcohol 500m
082273,LIMPA VIDROS CASA PERF SQUEEZE 500ML,4.0,13.99,25.46,34.64,34.64,38.1,61.55,55.96,Cleans glass house perf Squeeze 500ml
051850,LIMPA VIDROS VEJA VIDREX C/ALC 500ML,3.0,10.99,13.17,17.91,17.91,45.68,84.09,32.97,Cleans glass see vidrex w/alc 500ml
005432,LIMPA VIDROS ZUPP 500ML,2.0,5.49,4.98,6.05,6.05,44.86,81.37,10.98,Clean Glass Zupp 500ml
040891,LIMPADOR VEJA DESENG LAV PULV 30% DESC 5,1.0,16.99,8.89,12.09,12.09,28.84,40.53,16.99,Cleaner See Deseng Lav Pulv 30% Desi 5
075349,LIMPADOR VEJA DESENG LIMAO PULV 30% DES,8.0,19.99,68.03,92.56,92.56,42.12,72.77,159.92,Cleaner See Deseng Limao Pulv 30% Des
056495,LIMPADOR VEJA LIMP PES ORIG GOLD 20%DES,3.0,9.49,12.99,17.67,17.67,37.93,61.12,28.47,Cleaner See Clean PES ORIG GOLD 20%des
078595,LIMPEZA PESADA YPE LEMON XTREME 1LT,5.0,11.99,26.77,36.01,36.01,39.93,66.48,59.95,Heavy cleaning ype lemon xtreme 1lt
061366,LIMPEZA PESADA YPE ORIGINAL 500ML,2.0,6.99,6.48,8.72,8.72,37.63,60.32,13.98,HEAVY CLEANING Original 500ml YPE
036899,LING CALAB DEF SEARA 400G,11.0,17.63,87.08,118.45,118.45,38.91,63.69,193.89,Ling Calab Def Seara 400g
024786,LING CALAB FINA FATIADA FRICO VACUO KG,0.504,31.79,6.53,8.06,8.06,49.69,98.78,16.02,Ling Calab Fine Sliced ​​Chick Vacuo Kg
024705,LING CALAB FINA INTEIRA FRICO VACUO KG,74.186,30.79,960.86,1186.23,1186.23,48.07,92.55,2284.11,Ling FINE FINAL COLLED CEA VACUO KG
056335,LING CALAB FRICO FINA 400G,21.0,14.02,123.8,168.42,168.42,42.81,74.85,294.48,Ling Calab FINE FRICO 400g
032890,LING CALAB FRICO FINA KG,34.202,27.46,442.98,546.89,546.89,41.76,71.71,939.04,Ling calab chilli thin kg
056334,LING CALAB FRICO GROSSA 400G,62.0,13.99,365.49,497.24,497.24,42.67,74.44,867.38,Ling Calab Grossa Cold 400g
033077,LING CALAB GROSSA INTEIRA FRICO VACUO K,69.78,30.29,768.91,1046.0,1046.0,50.51,102.07,2113.63,Entire Cold Calab Cold Cold Vacuo K
044791,LING CALAB PERDIGAO 400G,234.0,10.9,1423.67,1936.82,1936.82,24.08,31.72,2551.17,Ling Calab Loss 400g
024730,LING CALAB PERDIGAO GROSSA KG,1.988,42.0,30.76,40.83,40.83,51.09,104.46,83.49,Ling calab thick loss kg
054678,LING CALABRESA BOUA KG,0.454,26.98,5.01,6.81,6.81,44.4,79.85,12.25,Ling Calabresa Boua Kg
082966,LING CALABRESA BOUA VACUO KG,20.736,30.0,228.68,311.1,311.1,49.98,99.94,622.01,Calabresa Ling Boua Vacuo Kg
031884,LING CALABRESA GROSSA FRICO KG,153.238,27.76,1688.53,2297.04,2297.04,46.0,85.2,4254.0,Ling Calabresa Grossa Cold Kg
063712,LING CALABRESA RETA FRICO BANDEJA KG,40.868,23.99,480.36,653.48,653.48,33.35,50.03,980.41,Ling Calabresa Straight Frrico Tray Kg
082627,LING DE CARNE SUINA APIM FRICO 500G,3.0,19.99,25.35,34.49,34.49,42.5,73.9,59.97,Switzerland Ling Frico CEEL 500g
082158,LING DE COST BOV CONG MATURATTA 300G,1.0,14.99,7.09,8.78,8.78,41.46,70.83,14.99,Ling de Cost Bov Cong Maturatta 300g
038425,LING DEFUMADA SEARA FIN 215G,114.0,7.9,461.02,627.23,627.23,30.36,43.59,900.62,Smoked Ling seara fin 215g
047747,LING FINA FRANGO FRICO PACOTE 800G,6.0,23.99,64.57,87.84,87.84,38.97,63.87,143.94,Ling FINE CHICKEN CHICKEN 800G PACKAGE
054005,LING FINA FRICO FRANGO KG,202.362,24.84,2527.3,3438.13,3438.13,31.6,46.2,5026.65,Ling Fine Chicken Kg
064913,LING FINA FRICO FRG BANDEJA KG,39.366,32.99,433.03,433.03,433.03,66.66,199.9,1298.65,FINE LING FRIC FRG TRAY KG
064914,LING FINA FRICO SUINA BANDEJA KG,73.83,30.79,996.71,996.71,996.71,56.15,128.05,2273.03,LING FINE COLD SUIN TRAY KG
057890,LING FINA FRICO SUINA KG,162.37,24.92,2027.84,2758.67,2758.67,31.83,46.68,4046.46,Ling FINE COLD SUINA KG
075661,LING FINA QUALITTI FRANGO KG,2.236,20.99,22.71,28.13,28.13,40.06,66.84,46.93,Ling FINE QUALITTI CHICKEN KG
071029,LING FINA SUINA FRICO PACOTE 800G,24.0,24.99,258.29,351.36,351.36,41.42,70.7,599.76,Ling FINE SUINA COLD PACKAGE 800G
032154,LING GROSSA FRANGO BACON FRICO KG,42.246,21.79,558.66,760.01,760.01,17.44,21.13,920.58,Ling thick chicken bacon kg kg
077281,LING MISTA COZ DEFUMADA SADIA 215G,32.0,9.99,136.55,174.24,174.24,45.49,83.47,319.68,Ling mixed coz smoked Sadia 215g
076397,LING MISTA FININHA DEF PERDIGAO 215G,41.0,9.78,172.6,227.02,227.02,43.4,76.67,401.09,Ling Mixed Fininha Def Perdigao 215g
059728,LING SEARA PAIO 370G,3.0,17.99,22.76,30.97,30.97,42.62,74.27,53.97,Ling Seara Paio 370g
060022,LING SUPER FRANGO APIMENTADA 800G,41.0,20.23,395.98,538.71,538.71,35.06,54.0,829.59,Ling Super Speed ​​Chicken 800g
060021,LING SUPER FRANGO C/ BACON 800G,82.0,20.56,791.04,1076.12,1076.12,36.17,56.68,1686.02,Ling super chicken with bacon 800g
060020,LING SUPER FRANGO C/ PEQUI 800G,37.0,20.28,357.39,486.21,486.21,35.21,54.35,750.48,Ling super chicken with pequi 800g
024716,LING TOSC FRANGO FRICO BANDEJA KG,47.822,25.29,468.89,597.3,597.3,50.61,102.48,1209.4,Ling tosc chicken chicken tray kg
045101,LING TOSC FRG CHUR SUPER FRANGO 1KG,1284.0,16.23,12737.28,17328.86,17328.86,16.82,20.23,20834.08,Ling Tosc FRG Chur Super Chicken 1kg
053782,LING TOSC FRICO FRANGO CH VD KG,491.194,16.04,4806.32,6135.01,6135.01,22.11,28.39,7876.89,Ling tosc chicken chicken ch vd kg
024735,LING TOSC FRICO FRANGO KG,1821.279,16.07,17832.89,22747.77,22747.78,22.27,28.65,29264.1,Ling tosc chicken kg chicken
024734,LING TOSC FRICO SUINA P/CHURRASCO KG,577.365,16.15,5833.17,7211.29,7211.29,22.67,29.31,9325.2,Ling Tosc Chrus Swine for Barbecue Kg
032334,LING TOSC SUINA APIM FRICOKG,14.402,32.99,195.75,266.29,266.29,43.95,78.43,475.14,Ling Tosc Suina Apim Coldogg
054683,LING TOSC SUINA FRICO BAND KG,78.524,25.29,997.25,997.25,997.25,,1985.76,,Ling Tosc Swine Frrico Band Kg
055200,LING TOSC SUINA FRICO QUEIJO 500G,5.0,20.99,49.07,60.08,60.08,,104.95,,Ling tosc swine chick 500g cheese
024664,LING TOSC SUINA PERDIGAO KG,319.816,19.21,3372.86,4459.12,4459.12,,6142.46,,Ling tosc swine loss kg
024799,LING TOSC SUINA SADIA KG,37.29,22.29,413.02,547.27,547.27,,831.05,,LING TOSC SUINA SADIA KG
075471,LING TOSCANA SUINA PERNIL FRICO KG,830.714,17.08,8543.06,11621.69,11621.69,,14186.23,,Ling Toscana Swrite Penil Cold Kg
024559,LINGUA BOVINA KG,277.262,8.64,1219.95,1386.31,1386.31,,2394.93,,Kg Bovine Language
064915,LINGUICA CALABRESA BOUA 400G,42.0,14.99,271.44,369.29,369.29,,629.58,,Calabresa Linguica Boua 400g
024719,LINGUICA CALABRESA SADIA KG,7.854,29.99,113.87,151.58,151.58,,235.55,,Calabresa Sadia Kg Linguica
030541,LINGUICA CALABRESA SADIA VACUO KG,30.922,36.49,450.58,596.79,596.79,,1128.33,,Calabresa Sadia Vacuo Kg
077033,LINGUICA DEFUMADA DE FRANGO BOUA 400G,21.0,13.99,124.01,168.69,168.69,,293.79,,Boua 400g Smoked Linguica
079222,LINGUICA TIPO CALABRESA SADIA 400G,26.0,16.99,184.39,250.85,250.85,,441.74,,Sadia 400g
071148,"LIQUID MONDIAL EASY POWER 220V 1,5L BCO",1.0,119.9,65.59,89.22,89.22,,119.9,,Liquid Mondial Easy Power 220V 1.5L BCO
071149,"LIQUID MONDIAL EASY POWER 220V 1,5L VERM",3.0,119.9,196.75,267.66,267.66,,359.7,,Liquid Mondial Easy Power 220V 1.5L Red
063153,LIQUIDIF BRITANIA DIAM 800 4 VEL 1050W PRE,2.0,189.99,157.38,214.1,214.1,,379.98,,Liquidif Britania diam 800 4 vel 1050w pre
061102,LIQUIDIF BRITANIA DIAM 800 4 VEL 1050W VER,1.0,189.99,79.09,107.6,107.6,,189.99,,Liquidif Britania diam 800 4 vel 1050w See
066944,LIQUIDIF MONDIAL EASY POWER 220V PTO,1.0,119.9,65.58,89.22,89.22,,119.9,,Liquidif Mondial Easy Power 220v Pto
005636,LUSTRA MOV CASAFLOR FL 220ML,1.0,7.99,3.45,4.49,4.49,,7.99,,MOV CASAFLOR FL 220ML LUSTRA
005635,LUSTRA MOV CASAFLOR JS 220ML,1.0,7.99,3.45,4.49,4.49,,7.99,,MOV CASAFLOR JS 220ML LUSTRA
052724,LUSTRA MOVEIS CASAFLOR LAV 220ML,2.0,7.99,8.2,8.98,8.98,,15.98,,Casaflor LAV 220ml Casaflor Furniture Lustra
003923,LUSTRA MOVEIS PEROBA 200ML,2.0,9.99,9.29,11.5,11.5,,19.98,,PEROBA MOBILE LUSTRA 200ML
011047,LUSTRA MOVEIS YPE JASM 200ML,2.0,6.99,5.59,7.44,7.44,,13.98,,YPE JASM 200ML MOVIES LUSTRA
003925,LUSTRA MOVES PEROBA LAV 100ML,5.0,6.99,13.51,18.38,18.38,,34.95,,LUSTRA MOVES PEROBA LAV 100ml
076925,MAC CHEESE SADIA CALABRESA 300G,4.0,11.99,26.61,29.9,29.9,,47.96,,Mac Cheese Sadia Calabresa 300g
083289,MAC CHEESE SADIA CARNE SUINA BARBCUE 3,2.0,11.99,12.11,14.95,14.95,,23.98,,Mac Cheese Sadia Switzerland Barbcue 3
076398,MAC CHEESE SADIA CHEDDAR BACON 300G,12.0,11.99,72.67,89.71,89.71,,143.88,,Mac Cheese Sadia Cheddar Bacon 300g
075498,MAC FUSILI MOLH BCO BROC C/ BACON SADIA 3,6.0,11.99,38.72,44.86,44.86,,71.94,,Mac Fusili Molh BCO BROC W/ Sadia Bacon 3
058573,MACA ARGENTINA AGRANEL KG,13.662,19.79,174.12,174.12,174.12,,270.31,,MACA ARGENTINA AGRANEL KG
024526,MACA NACIONAL AGRANEL KG,3405.19,8.2,22322.48,22322.48,22322.48,,27926.3,,NATIONAL MACA ARRANEL KG
031865,MACA VERDE AGRANEL KG,0.235,21.49,3.3,3.3,3.3,,5.05,,Green Maca Agranel Kg
024588,MAMAO FORMOSA AGRANEL KG,1265.565,5.91,4607.58,4607.58,4607.58,,7485.1,,Mamao Formosa Agranel Kg
063611,MAMAO FORMOSA EMBALADO KG,23.842,7.43,88.44,88.44,88.44,,177.06,,Mamao Formosa Packed Kg
024571,MAMAO PAPAIA AGRANEL KG,86.015,11.93,605.11,605.11,605.11,,1025.78,,Mamao Papaia Agranel Kg
024661,MANDIOCA A VACUO SANTA CLARA KG,3.66,6.49,5.15,5.15,5.15,,23.75,,Cassava to Vacuo Santa Clara kg
024530,MANDIOCA AGRANEL KG,2211.879,2.34,3225.81,3225.81,3225.81,,5179.23,,Cassava agranel kg
053252,MANDIOCA A VACUO 2IRMAOS 1KG,843.0,7.99,4088.55,4088.55,4088.55,,6735.78,,Cassava to vacuum 2irmaos 1kg
024525,MANGA AGRANEL KG,862.065,7.24,3841.48,3841.48,3841.48,,6244.71,,Mango Agranel Kg
077694,MANGA EMBALADA KG,34.327,9.93,160.65,160.65,160.65,,340.93,,Packed manga kg
059390,MANTEIGA NATUVIDA DE LEITE C/SAL 190G,17.0,13.99,141.7,147.73,147.73,,237.83,,NATURE MILK BASTING WITH SALT 190G
073804,MANTEIGA C/ SAL BOUA 200G,11.0,14.99,106.15,110.67,110.67,,164.89,,Butter w/ salt boua 200g
073805,MANTEIGA C/ SAL BOUA 500G,26.0,29.79,502.36,523.74,523.74,,774.54,,Butter w/ salt boua 500g
017819,MANTEIGA COMPLEITE 200G,13.0,14.99,130.3,135.85,135.85,,194.87,,Butter complete 200g
017821,MANTEIGA COMPLEITE 500G,13.0,31.99,301.25,314.08,314.08,,415.87,,Butter complete 500g
008445,MANTEIGA PIRACANJUBA C/SAL 200G,41.0,14.99,396.44,413.3,413.3,,614.59,,Butter piracanjuba w/salt 200g
008446,MANTEIGA PIRACANJUBA C/SAL 500G,19.0,32.99,413.69,431.3,431.3,,626.81,,Butter piracanjuba with salt 500g
052131,MANTEIGA PIRACANJUBA S/SAL 200G,6.0,14.99,56.98,59.4,59.4,,89.94,,Butter piracanjuba s/sal 200g
058445,MANTEIGA PIRACANJUBA ZER LACT C/S 200G,21.0,14.99,217.17,226.41,226.41,,314.79,,Butter piracanjuba zer lact c/s 200g
024527,MARACUJA AGRANEL KG,417.185,11.62,2751.23,2751.23,2751.23,,4845.77,,Passion fruit agranel kg
061440,MARG CLAYBOM COM SAL 1KG,61.0,12.96,541.19,564.25,564.25,,790.74,,Marg claybom with salt 1kg
014779,MARG CLAYBOM CREMOSA C/SAL 500G,59.0,7.0,248.21,258.77,258.77,,413.29,,Marg Claybom creamy with salt 500g
073912,MARG CREMOSA DELICIA C/SAL 77% GORD 1K,302.0,16.74,3063.13,3193.45,3193.45,,5054.98,,Marg creamy delight w/salt 77% fat 1k
001541,MARG CREMOSY 50% LIP 250G,116.0,4.49,280.98,292.96,292.96,,520.8,,Marg cremosy 50% lip 250g
001543,MARG CREMOSY 50%LIP 1KG,102.0,12.99,874.69,911.92,911.92,,1324.98,,Marg cremosy 50%lip 1kg
001542,MARG CREMOSY C/SAL 500G,122.0,7.7,536.37,559.23,559.23,,939.82,,Marg cremosy w/salt 500g
081900,MARG DELICIA ALHO/CEBOLA C/SAL 500G,13.0,9.99,73.55,76.68,76.68,,129.87,,Marg delight garlic/onion w/salt 500g
001531,MARG DELICIA 77% C/SAL 500G,876.0,7.98,4500.8,4692.81,4692.81,,6991.17,,Marg delight 77% w/salt 500g
073363,MARG DELICIA 77% LIP 250G,380.0,5.49,1079.61,1125.52,1125.52,,2086.15,,Marg Delicia 77% Lip 250g
010537,MARG DELICIA SEM SAL 500G,89.0,9.99,520.14,542.25,542.25,,889.11,,Marg Delicia without Salt 500g
051085,MARG DELICIA SUP LIGHT C/SAL 500G,8.0,9.99,45.02,46.94,46.94,,79.92,,Marg delight sup light w/500g salt
031110,MARG DELICIA SUPREME C/SAL 500G,28.0,10.99,180.7,188.39,188.39,,307.72,,Marg Delicia Supreme with Salt 500g
039787,MARG DORIANA C/ SAL 500G,28.0,10.24,173.37,180.74,180.74,,286.72,,Marg Doriana w/ salt 500g
039786,MARG DORIANA C/SAL 250G,5.0,6.19,16.75,17.46,17.46,,30.95,,Marg Doriana w/salt 250g
050141,MARG DORIANA CR C/SAL 1KG,15.0,18.98,178.98,186.6,186.6,,284.73,,Marg Doriana C/Salt 1kg
047066,MARG DORIANA CREM S/SAL 500G,13.0,10.14,79.63,83.01,83.01,,131.87,,Marg Doriana Crem S/Sal 500g
001421,MARG DORIANA S/ SAL 250G,7.0,6.2,23.95,24.97,24.97,,43.43,,Marg Doriana S/ Sal 250g
040066,MARG QUALY AERA 250G,24.0,6.49,86.79,90.6,90.6,,155.76,,Marg Qualy Aera 250g
043268,MARG QUALY AERA C/SAL 500G,82.0,11.49,548.61,562.52,562.52,,942.18,,Marg quanty aera with salt 500g
038207,MARG QUALY C/SAL 1KG,136.0,18.99,1717.95,1791.12,1791.12,,2582.86,,Marg Qualy w/1kg salt
002716,MARG QUALY C/SAL 250G,118.0,6.49,427.28,445.45,445.45,,765.6,,Marg Qualy with salt 250g
002718,MARG QUALY CREM C/SAL 500G,604.0,9.46,3683.65,3840.49,3840.49,,5716.21,,Marg quanty cre w/salt 500g
002720,MARG QUALY LIGHT 500G,9.0,11.99,58.23,61.74,61.74,,107.87,,Marg Quuel Light 500g
002721,MARG QUALY LIGHT C/SAL 250G,1.0,6.49,3.31,3.56,3.56,45.15,82.3,6.49,Marg Quuel Light w/salt 250g
020153,MARG QUALY S/SAL 250G,37.0,6.49,133.98,139.68,139.68,41.87,72.01,240.26,Marg Quuel S/Sal 250g
